sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
56,CN(C)COccccc(-c3cn[nH]c2cccccN)c(O)Cc=OcNcC1c1c3CcCc1CC1Hc2Cc,61,0,62.0,,<eos>,eos,<bos> C N ( C ) C O c c c c c ( - c 3 c n [ n H ] c 2 c c c c c N ) c ( O ) C c = O c N c C 1 c 1 c 3 C c C c 1 C C 1 H c 2 C c <eos> <eos> <eos> 2 1 c 1 C O C O ( O ) = C 1 C C ( O O ) ( O ) C 1 O C O 1 N 1 C 1 s O 1 n l o l 5 B n ( S o c [ H n # H 5 ] c,15 18 5 15 6 15 19 23 23 23 23 23 5 7 23 10 23 25 21 25 17 22 23 9 23 23 23 23 23 18 6 23 5 19 6 15 23 13 19 23 18 23 15 8 23 8 23 10 15 23 15 23 8 15 15 8 17 23 9 15 23,c,c2Cc,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
57,O=C([O-CcC1H]1C[CH]H)[CC]CCCCCCCHCCC[COH](CCOCOOCCc1CC(C)CO)1C,62,0,63.0,,<eos>,eos,<bos> O = C ( [ O - C c C 1 H ] 1 C [ C H ] H ) [ C C ] C C C C C C C H C C C [ C O H ] ( C C O C O O C C c 1 C C ( C ) C O ) 1 C <eos> <eos> C <eos> C <eos> <eos> 2 C C = O C C 1 ( O C C ( = C ) O O ) C O C O 1 O 1 C 1 C O 1 O s 2 S F n # n 4 F S = o r 1 ( # l 4,19 13 15 5 21 19 7 15 23 15 8 17 22 8 15 21 15 17 22 17 6 21 15 15 22 15 15 15 15 15 15 15 17 15 15 15 21 15 19 17 22 5 15 15 19 15 19 19 15 15 23 8 15 15 5 15 6 15 19 6 8 15,C,O)1C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
58,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,37,0,38.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c c ( N ) c 2 C N ) c c 1 <eos> <eos> <eos> l <eos> <eos> 3 C c ( N ) c c C 2 C c c 1 c 3 c c 2 C n 1 <eos> c 1 c 2 1 C O C C ( C ( O C ) C C ) ( O ) C 1 C 1 = [ N 1 C ] F O 1 = r 2 H l O B r <eos> B F <eos> s 2 H C n r 2,15 19 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 23 5 18 6 23 9 15 18 6 23 23 8,1,)cc1,0,0,,0,2,0,COc1ccc(-c2nc(-c3ccccc3)cc(N)c2CN)cc1,True,True,1,True,,305.38,3.465,74.16,2.0,4.0,4.0,0.7738,2.0352,True,0.8283,Strong candidate,True
59,CC1(C)S[CC]HC2[CcH](NC(=O)Nc3cccc(O)C(=O)N2CcO)H(C(=O)[O-c(=N)C])OCHOCC(=O)OC([C3C]C(CO)COCO1O)C,96,0,97.0,,<eos>,eos,<bos> C C 1 ( C ) S [ C C ] H C 2 [ C c H ] ( N C ( = O ) N c 3 c c c c ( O ) C ( = O ) N 2 C c O ) H ( C ( = O ) [ O - c ( = N ) C ] ) O C H O C C ( = O ) O C ( [ C 3 C ] C ( C O ) C O C O 1 O ) C <eos> <eos> O 1 s r o B 3 N # O - [ l n 1 s ] [ # - o,15 15 8 5 15 6 20 21 15 15 22 17 15 9 21 15 23 17 22 5 18 15 5 13 19 6 18 23 10 23 23 23 23 5 19 6 15 5 13 19 6 18 9 15 23 19 6 17 5 15 5 13 19 6 21 19 7 23 5 13 18 6 15 22 6 19 15 17 19 15 15 5 13 19 6 19 15 5 21 15 10 15 22 15 5 15 19 6 15 19 15 19 8 19 6 15,C,1O)C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
60,O=C(Nc1c[cH]cc2-c1cccccc(C)C(COC(O)cc2[nH]c2FCcC1c)[Nc3c1cN)2c1C1C]1(O)CC1=CC2CC(=O)COCO1O1=[N]C2(O1OlH(nsOBs[C1#l#F)]3,119,0,,,,max_length,<bos> O = C ( N c 1 c [ c H ] c c 2 - c 1 c c c c c c ( C ) C ( C O C ( O ) c c 2 [ n H ] c 2 F C c C 1 c ) [ N c 3 c 1 c N ) 2 c 1 C 1 C ] 1 ( O ) C C 1 = C C 2 C C ( = O ) C O C O 1 O 1 = [ N ] C 2 ( O 1 O l H ( n s O B s [ C 1 # l # F ) ] 3,19 13 15 5 18 23 8 23 21 23 17 22 23 23 9 7 23 8 23 23 23 23 23 23 5 15 6 15 5 15 19 15 5 19 6 23 23 9 21 25 17 22 23 9 16 15 23 15 8 23 6 21 18 23 10 23 8 23 18 6 9 23 8 15 8 15 22 8 5 19 6 15 15 8 13 15 15 9 15 15 5 13 19 6 15 19 15 19 8 19 8 13 21 18 22 15 9 5 19 8 19 24 17 5 25 28 19 14 28 21 15 8 4 24 4 16 6 22 10,3,F)]3,1,0,,0,3,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
61,c1ccc2[nH]c(-c3c3c(C)ccHccc1C2CCC1OCC1CCOCC)C2CcCnC1cCc1cC2,59,0,60.0,,<eos>,eos,<bos> c 1 c c c 2 [ n H ] c ( - c 3 c 3 c ( C ) c c H c c c 1 C 2 C C C 1 O C C 1 C C O C C ) C 2 C c C n C 1 c C c 1 c C 2 <eos> c 1 O C 1 <eos> C <eos> ( O ) C O C C ( C ( = C ) - O ) C O <eos> O 1 O 1 = [ N ] C 2 # O 1 - N [ - r c S ( C B = s C l C 2 ) 1 ],23 8 23 23 23 9 21 25 17 22 23 5 7 23 10 23 10 23 5 15 6 23 23 17 23 23 23 8 15 9 15 15 15 8 19 15 15 8 15 15 19 15 15 6 15 9 15 23 15 25 15 8 23 15 23 8 23 15 9,2,1cC2,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
62,Nc1nc(=O)[cH]c2c1C(C=O)N1c1cC1ccccCF[C-H][nCHH]1cCc2cc2cCcCCc1CHC1CC1[C(CO)]C[C]C(CO(COC[OCO=O)C1)O1O]SsnNBF1-SsF4Hc2(N,119,0,,,,max_length,<bos> N c 1 n c ( = O ) [ c H ] c 2 c 1 C ( C = O ) N 1 c 1 c C 1 c c c c C F [ C - H ] [ n C H H ] 1 c C c 2 c c 2 c C c C C c 1 C H C 1 C C 1 [ C ( C O ) ] C [ C ] C ( C O ( C O C [ O C O = O ) C 1 ) O 1 O ] S s n N B F 1 - S s F 4 H c 2 ( N,18 23 8 25 23 5 13 19 6 21 23 17 22 23 9 23 8 15 5 15 13 19 6 18 8 23 8 23 15 8 23 23 23 23 15 16 21 15 7 17 22 21 25 15 17 17 22 8 23 15 23 9 23 23 9 23 15 23 15 15 23 8 15 17 15 8 15 15 8 21 15 5 15 19 6 22 15 21 15 22 15 5 15 19 5 15 19 15 21 19 15 19 13 19 6 15 8 6 19 8 19 22 20 28 25 18 14 16 8 7 20 28 16 11 17 23 9 5 18,N,c2(N,1,0,4,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
63,C[CC]1C(CO)CC[CCH]H[CCCH]3CCC4=CCCCOC[CC]C(C(C[CCH](CC[CHC](CC[COCC(]C(C)CC(C(CC)==C)CO)C[CO1N)C])O1(oso#cCoCnc=N)4C)3),119,0,,,,max_length,<bos> C [ C C ] 1 C ( C O ) C C [ C C H ] H [ C C C H ] 3 C C C 4 = C C C C O C [ C C ] C ( C ( C [ C C H ] ( C C [ C H C ] ( C C [ C O C C ( ] C ( C ) C C ( C ( C C ) = = C ) C O ) C [ C O 1 N ) C ] ) O 1 ( o s o # c C o C n c = N ) 4 C ) 3 ),15 21 15 15 22 8 15 5 15 19 6 15 15 21 15 15 17 22 17 21 15 15 15 17 22 10 15 15 15 11 13 15 15 15 15 19 15 21 15 15 22 15 5 15 5 15 21 15 15 17 22 5 15 15 21 15 17 15 22 5 15 15 21 15 19 15 15 5 22 15 5 15 6 15 15 5 15 5 15 15 6 13 13 15 6 15 19 6 15 21 15 19 8 18 6 15 22 6 19 8 5 26 28 26 4 23 15 26 15 25 23 13 18 6 11 15 6 10 6,),C)3),0,0,1,1,7,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
64,CC1CC(O[C2cH]2C[CHH]C[OC)H]4C[=OH](C)Sc4c2[C(HC=C)=C]5(C)[C=C]4(C)[C][H]COCC[C(])(C)(COC2=C)=O1CO4O1csCoSO#oN5n=HC1,115,0,116.0,,<eos>,eos,<bos> C C 1 C C ( O [ C 2 c H ] 2 C [ C H H ] C [ O C ) H ] 4 C [ = O H ] ( C ) S c 4 c 2 [ C ( H C = C ) = C ] 5 ( C ) [ C = C ] 4 ( C ) [ C ] [ H ] C O C C [ C ( ] ) ( C ) ( C O C 2 = C ) = O 1 C O 4 O 1 c s C o S O # o N 5 n = H C 1 <eos> ( o ),15 15 8 15 15 5 19 21 15 9 23 17 22 9 15 21 15 17 17 22 15 21 19 15 6 17 22 11 15 21 13 19 17 22 5 15 6 20 23 11 23 9 21 15 5 17 15 13 15 6 13 15 22 12 5 15 6 21 15 13 15 22 11 5 15 6 21 15 22 21 17 22 15 19 15 15 21 15 5 22 6 5 15 6 5 15 19 15 9 13 15 6 13 19 8 15 19 11 19 8 23 28 15 26 20 19 4 26 18 12 25 13 17 15 8,1,=HC1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
65,C=c1[nH]c(=O)c([CcH])C[CCH]CcC[CH]HC([O)C2c=C1OcO(C)3C(=C)(r)cCc]C2Cc1(C)OCCC(OC)C=C(COC1[C)CH]C1NO1#S[Nn]OnrFrB(HB(n)3,119,0,,,,max_length,<bos> C = c 1 [ n H ] c ( = O ) c ( [ C c H ] ) C [ C C H ] C c C [ C H ] H C ( [ O ) C 2 c = C 1 O c O ( C ) 3 C ( = C ) ( r ) c C c ] C 2 C c 1 ( C ) O C C C ( O C ) C = C ( C O C 1 [ C ) C H ] C 1 N O 1 # S [ N n ] O n r F r B ( H B ( n ) 3,15 13 23 8 21 25 17 22 23 5 13 19 6 23 5 21 15 23 17 22 6 15 21 15 15 17 22 15 23 15 21 15 17 22 17 15 5 21 19 6 15 9 23 13 15 8 19 23 19 5 15 6 10 15 5 13 15 6 5 27 6 23 15 23 22 15 9 15 23 8 5 15 6 19 15 15 15 5 19 15 6 15 13 15 5 15 19 15 8 21 15 6 15 17 22 15 8 18 19 8 4 20 21 18 25 22 19 25 27 16 27 14 5 17 14 5 25 6 10,3,(n)3,1,0,,0,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
66,N1CC(CN)CCCCC(C)CCCCC1,22,0,23.0,,<eos>,eos,<bos> N 1 C C ( C N ) C C C C C ( C ) C C C C C 1 <eos> 1 c 2 1 C 1 C C C C C 1 O C C 1 = O C N 1 C ( C ( = O C ( C c [ C O c H ] ) C ) C [ C C ] H O ) O C ( C ( = O ) C O C ( H ) C O 1 C 2 1 O [ N ] 1 2 ) O 1 s r o 5 # c o 5 [ o 5 r s O H r ] 5 l,18 8 15 15 5 15 18 6 15 15 15 15 15 5 15 6 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CC1CCCCCNCC(CN)CCCC1,True,True,1,True,,226.41,2.921,38.05,2.0,2.0,1.0,0.7213,3.3035,True,0.8535,Strong candidate,True
67,COc1ccc(-c2nc(C3CC=C)cc3cnc(N)c23)cc1OCCOCC1CCC1cnc1Ccc3ccc1c2CnC1c1c2,70,0,71.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( C 3 C C = C ) c c 3 c n c ( N ) c 2 3 ) c c 1 O C C O C C 1 C C C 1 c n c 1 C c c 3 c c c 1 c 2 C n C 1 c 1 c 2 <eos> C O <eos> C ( C ) [ C 3 C ] C ( O ) C 1 C 1 = [ N 1 C ] - O 1 O 1 O H O B H N c o F S F H # H 3 = #,15 19 23 8 23 23 23 5 7 23 9 25 23 5 15 10 15 15 13 15 6 23 23 10 23 25 23 5 18 6 23 9 10 6 23 23 8 19 15 15 19 15 15 8 15 15 15 8 23 25 23 8 15 23 23 10 23 23 23 8 23 9 15 25 15 8 23 8 23 9,2,c1c2,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
68,Cc1cc(S)c2ccc(F)cc2FccC(O)c(=O)c1CCC(cc)C,41,0,42.0,,<eos>,eos,<bos> C c 1 c c ( S ) c 2 c c c ( F ) c c 2 F c c C ( O ) c ( = O ) c 1 C C C ( c c ) C <eos> C F O [ C ( H c C ( O C c ) c O C ) c ] <eos> C <eos> 1 O 1 O <eos> 1 C C 1 <eos> ( C 1 O C ) 2 = C ( O O C C O ) O 1 O 1 C 1 l O 1 l 2 # o S l F 5 F n r s B 5 # c # - c,15 23 8 23 23 5 20 6 23 9 23 23 23 5 16 6 23 23 9 16 23 23 15 5 19 6 23 5 13 19 6 23 8 15 15 15 5 23 23 6 15,C,cc)C,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
69,CN(C)c1ccc2nc3c3c(NC(C)c3cccs2)c1c1CcC1c1C(O)cc1cCc1cCcCHCcCc2CC1CcC(OC)[O3=C1CC=OH](O)C1CC12C1C,96,0,97.0,,<eos>,eos,<bos> C N ( C ) c 1 c c c 2 n c 3 c 3 c ( N C ( C ) c 3 c c c s 2 ) c 1 c 1 C c C 1 c 1 C ( O ) c c 1 c C c 1 c C c C H C c C c 2 C C 1 C c C ( O C ) [ O 3 = C 1 C C = O H ] ( O ) C 1 C C 1 2 C 1 C <eos> <eos> O 1 O n N 3 = B o 1 F o O s H l # n - F 3,15 18 5 15 6 23 8 23 23 23 9 25 23 10 23 10 23 5 18 15 5 15 6 23 10 23 23 23 28 9 6 23 8 23 8 15 23 15 8 23 8 15 5 19 6 23 23 8 23 15 23 8 23 15 23 15 17 15 23 15 23 9 15 15 8 15 23 15 5 19 15 6 21 19 10 13 15 8 15 15 13 19 17 22 5 19 6 15 8 15 15 8 9 15 8 15,C,2C1C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
70,CN(C)C(CcCcH[nH]c(c1C(C)=O)NC1CCCC1)CC1OC1CO(=O(C)COcO1COC(Cc2)C1CO)c2COCOCCCOCC3[CC(COCCO)O1O]C1HO1O2CoCl=Bn3rc5=F2r5,118,0,119.0,,<eos>,eos,<bos> C N ( C ) C ( C c C c H [ n H ] c ( c 1 C ( C ) = O ) N C 1 C C C C 1 ) C C 1 O C 1 C O ( = O ( C ) C O c O 1 C O C ( C c 2 ) C 1 C O ) c 2 C O C O C C C O C C 3 [ C C ( C O C C O ) O 1 O ] C 1 H O 1 O 2 C o C l = B n 3 r c 5 = F 2 r 5 <eos>,15 18 5 15 6 15 5 15 23 15 23 17 21 25 17 22 23 5 23 8 15 5 15 6 13 19 6 18 15 8 15 15 15 15 8 6 15 15 8 19 15 8 15 19 5 13 19 5 15 6 15 19 23 19 8 15 19 15 5 15 23 9 6 15 8 15 19 6 23 9 15 19 15 19 15 15 15 19 15 15 10 21 15 15 5 15 19 15 15 19 6 19 8 19 22 15 8 17 19 8 19 9 15 26 15 24 13 14 25 10 27 23 12 13 16 9 27 12,5,F2r5,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
71,COc1ccc(-c2nc(N3CCCO)c3ccnc(N)cC3)c(COC=OCO)CCC1Nnc1CCc31ccOc2,62,0,63.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( N 3 C C C O ) c 3 c c n c ( N ) c C 3 ) c ( C O C = O C O ) C C C 1 N n c 1 C C c 3 1 c c O c 2 <eos> n 1 C c 1 <eos> <eos> <eos> <eos> O <eos> C ( C ) [ C 3 C ] C ( O ) C 1 C 1 - [ N 1 C ] 3 O 1 <eos> r <eos> 1 O N # c H - F B 2 # s r O 1 2,15 19 23 8 23 23 23 5 7 23 9 25 23 5 18 10 15 15 15 19 6 23 10 23 23 25 23 5 18 6 23 15 10 6 23 5 15 19 15 13 19 15 19 6 15 15 15 8 18 25 23 8 15 15 23 10 8 23 23 19 23 9,2,cOc2,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
72,O=c1[nH]c(=O)[CHCH]C2C[CCH]C(CO)c1H2c[CO]2ncOC(cOC)c1(C=CcC2)1C,63,0,64.0,,<eos>,eos,<bos> O = c 1 [ n H ] c ( = O ) [ C H C H ] C 2 C [ C C H ] C ( C O ) c 1 H 2 c [ C O ] 2 n c O C ( c O C ) c 1 ( C = C c C 2 ) 1 C <eos> <eos> C O C H C ( C ) C C C C ( O O ) C = C 1 C O C 1 <eos> C O C <eos> 1 C 1 <eos> O 1 s r N o O s O F 4 F c N F n 4 C 1 - l,19 13 23 8 21 25 17 22 23 5 13 19 6 21 15 17 15 17 22 15 9 15 21 15 15 17 22 15 5 15 19 6 23 8 17 9 23 21 15 19 22 9 25 23 19 15 5 23 19 15 6 23 8 5 15 13 15 23 15 9 6 8 15,C,2)1C,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
73,CCCNC(=O)c1cnc(CN)c2cc(OC)c(OC)cc12C(=O)C,41,0,42.0,,<eos>,eos,<bos> C C C N C ( = O ) c 1 c n c ( C N ) c 2 c c ( O C ) c ( O C ) c c 1 2 C ( = O ) C <eos> O C c C c O c C c C O <eos> C 3 c c c 1 C [ C H ] 1 C 1 = O C C C 1 C O F 1 C C 3 C H C ( O ) C [ C C O ] 2 1 C 1 # O 1 O s 5 ( # O n ( s o n C B # r ) 5 F 2,15 15 15 18 15 5 13 19 6 23 8 23 25 23 5 15 18 6 23 9 23 23 5 19 15 6 23 5 19 15 6 23 23 8 9 15 5 13 19 6 15,C,=O)C,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
74,C[C(CHCOH](HC(CO)OC[CH][CH][C1H](C(O)[CHC][H(][COC](CC[C(C](O)CC[C]H(HC[CC)H]1OC)O=C(C)CC2C1CH)O1)O1lFBF#nB-OFCnN21)N)s,119,0,,,,max_length,<bos> C [ C ( C H C O H ] ( H C ( C O ) O C [ C H ] [ C H ] [ C 1 H ] ( C ( O ) [ C H C ] [ H ( ] [ C O C ] ( C C [ C ( C ] ( O ) C C [ C ] H ( H C [ C C ) H ] 1 O C ) O = C ( C ) C C 2 C 1 C H ) O 1 ) O 1 l F B F # n B - O F C n N 2 1 ) N ) s,15 21 15 5 15 17 15 19 17 22 5 17 15 5 15 19 6 19 15 21 15 17 22 21 15 17 22 21 15 8 17 22 5 15 5 19 6 21 15 17 15 22 21 17 5 22 21 15 19 15 22 5 15 15 21 15 5 15 22 5 19 6 15 15 21 15 22 17 5 17 15 21 15 15 6 17 22 8 19 15 6 19 13 15 5 15 6 15 15 9 15 8 15 17 6 19 8 6 19 8 24 16 14 16 4 25 14 7 19 16 15 25 18 9 8 6 18 6 28,s,)N)s,1,0,,0,7,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
75,CC(C)OC(=O)C1CCC=C(=[Cc(H]1[C)cH](Bc)C(=H(C)CCCC)C(C[CC3]COHC[C)][CC)H]1OHC(C)[C3CHC(O)COC1O]21C2nO1,100,0,101.0,,<eos>,eos,<bos> C C ( C ) O C ( = O ) C 1 C C C = C ( = [ C c ( H ] 1 [ C ) c H ] ( B c ) C ( = H ( C ) C C C C ) C ( C [ C C 3 ] C O H C [ C ) ] [ C C ) H ] 1 O H C ( C ) [ C 3 C H C ( O ) C O C 1 O ] 2 1 C 2 n O 1 <eos> s C <eos> 5 # B ( n c 1 n N B H ) 5 H o,15 15 5 15 6 19 15 5 13 19 6 15 8 15 15 15 13 15 5 13 21 15 23 5 17 22 8 21 15 6 23 17 22 5 14 23 6 15 5 13 17 5 15 6 15 15 15 15 6 15 5 15 21 15 15 10 22 15 19 17 15 21 15 6 22 21 15 15 6 17 22 8 19 17 15 5 15 6 21 15 10 15 17 15 5 19 6 15 19 15 8 19 22 9 8 15 9 25 19 8,1,2nO1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
76,CC(C)Oc1ccc(C(C)C(=O)NC(=O)c21)c1cOCcn1cC1COc(=O=CcC)=cCOc(Cc2)C1,65,0,66.0,,<eos>,eos,<bos> C C ( C ) O c 1 c c c ( C ( C ) C ( = O ) N C ( = O ) c 2 1 ) c 1 c O C c n 1 c C 1 C O c ( = O = C c C ) = c C O c ( C c 2 ) C 1 <eos> c 3 C O C O C O 2 ( C 1 C 2 ) C H C ( O ) C 1 C 1 = O N 1 C 1 - O 1 B 2 c # r O F n S o O l S 2 S N 3 l <eos>,15 15 5 15 6 19 23 8 23 23 23 5 15 5 15 6 15 5 13 19 6 18 15 5 13 19 6 23 9 8 6 23 8 23 19 15 23 25 8 23 15 8 15 19 23 5 13 19 13 15 23 15 6 13 23 15 19 23 5 15 23 9 6 15 8,1,2)C1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
77,CS(=O)(=O)Nc1ccc(ccccnc)[nH]c(c3)cc(C)c3C21cc1(N)C(CO)=N2NCC3CCc1[c1cHC1O]CCC3CC3cCc[OcC1C3=CO1C1NO1s1HclOFcsBO5s=H]Nl1,119,0,,,,max_length,<bos> C S ( = O ) ( = O ) N c 1 c c c ( c c c c n c ) [ n H ] c ( c 3 ) c c ( C ) c 3 C 2 1 c c 1 ( N ) C ( C O ) = N 2 N C C 3 C C c 1 [ c 1 c H C 1 O ] C C C 3 C C 3 c C c [ O c C 1 C 3 = C O 1 C 1 N O 1 s 1 H c l O F c s B O 5 s = H ] N l 1,15 20 5 13 19 6 5 13 19 6 18 23 8 23 23 23 5 23 23 23 23 25 23 6 21 25 17 22 23 5 23 10 6 23 23 5 15 6 23 10 15 9 8 23 23 8 5 18 6 15 5 15 19 6 13 18 9 18 15 15 10 15 15 23 8 21 23 8 23 17 15 8 19 22 15 15 15 10 15 15 10 23 15 23 21 19 23 15 8 15 10 13 15 19 8 15 8 18 19 8 28 8 17 23 24 19 16 23 28 14 19 12 28 13 17 22 18 24 8,1,]Nl1,0,0,5,1,1,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
78,C[CC(C(C)C(=O)O1CCCCC1C1cC1C1C1Cc1CCCC1COCOC)C2CCCc(cCcCc2HCOCCC]C(C)C)COCCO43CC[C]3(C)CC[C12H]12=O1=lSCl1F(s#ScsH)B4H,118,0,119.0,,<eos>,eos,<bos> C [ C C ( C ( C ) C ( = O ) O 1 C C C C C 1 C 1 c C 1 C 1 C 1 C c 1 C C C C 1 C O C O C ) C 2 C C C c ( c C c C c 2 H C O C C C ] C ( C ) C ) C O C C O 4 3 C C [ C ] 3 ( C ) C C [ C 1 2 H ] 1 2 = O 1 = l S C l 1 F ( s # S c s H ) B 4 H <eos>,15 21 15 15 5 15 5 15 6 15 5 13 19 6 19 8 15 15 15 15 15 8 15 8 23 15 8 15 8 15 8 15 23 8 15 15 15 15 8 15 19 15 19 15 6 15 9 15 15 15 23 5 23 15 23 15 23 9 17 15 19 15 15 15 22 15 5 15 6 15 6 15 19 15 15 19 11 10 15 15 21 15 22 10 5 15 6 15 15 21 15 8 9 17 22 8 9 13 19 8 13 24 20 15 24 8 16 5 28 4 20 23 28 17 6 14 11 17,H,)B4H,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
79,CS(=O)(=O)c1cc(CS(=O)C(=O)Nccccoc(C)cc)cC(C)C(=O)C(=ONN3CCCCC32C)cc11[C(C])1C1CC3C(C(CcC1C)O=O)COCO1lr2onBoBnBcnB=rl1l3,119,0,,,,max_length,<bos> C S ( = O ) ( = O ) c 1 c c ( C S ( = O ) C ( = O ) N c c c c o c ( C ) c c ) c C ( C ) C ( = O ) C ( = O N N 3 C C C C C 3 2 C ) c c 1 1 [ C ( C ] ) 1 C 1 C C 3 C ( C ( C c C 1 C ) O = O ) C O C O 1 l r 2 o n B o B n B c n B = r l 1 l 3,15 20 5 13 19 6 5 13 19 6 23 8 23 23 5 15 20 5 13 19 6 15 5 13 19 6 18 23 23 23 23 26 23 5 15 6 23 23 6 23 15 5 15 6 15 5 13 19 6 15 5 13 19 18 18 10 15 15 15 15 15 10 9 15 6 23 23 8 8 21 15 5 15 22 6 8 15 8 15 15 10 15 5 15 5 15 23 15 8 15 6 19 13 19 6 15 19 15 19 8 24 27 9 26 25 14 26 14 25 14 23 25 14 13 27 24 8 24 10,3,l1l3,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
80,CS(=O)(=O)Nc1cc3c(cC(cN(C(C=O)N(CcCccCsc)c3c2cO2)cCCO)C2)C1C3CCC2[cC1H1COCC1C(C2)C(C(OC)HC1(OO)C1)O1rlSrO=H=n3#oFl]oH2,118,0,119.0,,<eos>,eos,<bos> C S ( = O ) ( = O ) N c 1 c c 3 c ( c C ( c N ( C ( C = O ) N ( C c C c c C s c ) c 3 c 2 c O 2 ) c C C O ) C 2 ) C 1 C 3 C C C 2 [ c C 1 H 1 C O C C 1 C ( C 2 ) C ( C ( O C ) H C 1 ( O O ) C 1 ) O 1 r l S r O = H = n 3 # o F l ] o H 2 <eos>,15 20 5 13 19 6 5 13 19 6 18 23 8 23 23 10 23 5 23 15 5 23 18 5 15 5 15 13 19 6 18 5 15 23 15 23 23 15 28 23 6 23 10 23 9 23 19 9 6 23 15 15 19 6 15 9 6 15 8 15 10 15 15 15 9 21 23 15 8 17 8 15 19 15 15 8 15 5 15 9 6 15 5 15 5 19 15 6 17 15 8 5 19 19 6 15 8 6 19 8 27 24 20 27 19 13 17 13 25 10 4 26 16 24 22 26 17 9,2,]oH2,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
81,N1cc(H(C(C)CNC2)c11C[CC1H1C1CC1)C1COCC1O]CNC(c2c)Hc1cCc,55,0,56.0,,<eos>,eos,<bos> N 1 c c ( H ( C ( C ) C N C 2 ) c 1 1 C [ C C 1 H 1 C 1 C C 1 ) C 1 C O C C 1 O ] C N C ( c 2 c ) H c 1 c C c <eos> 1 c F 2 ( C ) C 1 C C 1 ( C ) C C O C O 1 O [ C C C ] O ( C O ) C [ C 2 1 H ] 1 2 C O 1 O o S l O # F ( r # S ) N r = C 1 - o,18 8 23 23 5 17 5 15 5 15 6 15 18 15 9 6 23 8 8 15 21 15 15 8 17 8 15 8 15 15 8 6 15 8 15 19 15 15 8 19 22 15 18 15 5 23 9 23 6 17 23 8 23 15 23,c,1cCc,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
