sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
467,CC(=O)NCcCnH[CN]C(=O)C11Cc,26,0,27.0,,<eos>,eos,<bos> C C ( = O ) N C c C n H [ C N ] C ( = O ) C 1 1 C c <eos> c 1 C C 1 C C 1 O C C 1 H O <eos> ( C ) c C ( C ) C O C c ( C O C C C C ) C H 1 C H C = [ C O C ] C 1 C 1 C 2 C ( C ) ( O ) C C O 1 ( = O ) C O N O 1 O c F s C s F ( O ) S c B s r s N 2 o,15 15 5 13 19 6 18 15 23 15 25 17 21 15 18 22 15 5 13 19 6 15 8 8 15 23,c,11Cc,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
468,Nc1ncc(N)c(C(=O)OCC1Cc(C1c1C1C1)cC1C)C1,39,0,40.0,,<eos>,eos,<bos> N c 1 n c c ( N ) c ( C ( = O ) O C C 1 C c ( C 1 c 1 C 1 C 1 ) c C 1 C ) C 1 <eos> O N 2 C ( N ) c c O c 2 <eos> c c <eos> c <eos> c <eos> c 1 C 2 C 1 C 1 ( O ) C O O C O 1 ( C ) C ( = C ( C O C C [ C 2 C H ] 1 2 ) O 1 O F N 5 = S F l [ B c ( F ] H ) 2 # F,18 23 8 25 23 23 5 18 6 23 5 15 5 13 19 6 19 15 15 8 15 23 5 15 8 23 8 15 8 15 8 6 23 15 8 15 6 15 8,1,C)C1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
469,CC(COC1CCOCC1C(c1ccccc1)C1COCC1CCNCC1CC1OCOC2C(CF=OCCC[C)cH]CC)C[C21H](O)(CO)OCO[C]H(C1HC21O[N]12)O1soH4#O=[COoCsF]n4=-,119,0,,,,max_length,<bos> C C ( C O C 1 C C O C C 1 C ( c 1 c c c c c 1 ) C 1 C O C C 1 C C N C C 1 C C 1 O C O C 2 C ( C F = O C C C [ C ) c H ] C C ) C [ C 2 1 H ] ( O ) ( C O ) O C O [ C ] H ( C 1 H C 2 1 O [ N ] 1 2 ) O 1 s o H 4 # O = [ C O o C s F ] n 4 = -,15 15 5 15 19 15 8 15 15 19 15 15 8 15 5 23 8 23 23 23 23 23 8 6 15 8 15 19 15 15 8 15 15 18 15 15 8 15 15 8 19 15 19 15 9 15 5 15 16 13 19 15 15 15 21 15 6 23 17 22 15 15 6 15 21 15 9 8 17 22 5 19 6 5 15 19 6 19 15 19 21 15 22 17 5 15 8 17 15 9 8 19 21 18 22 8 9 6 19 8 28 26 17 11 4 19 13 21 15 19 26 15 28 16 22 25 11 13 7,-,n4=-,0,0,1,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
470,CC(CONOc1ccccc-c2cccnc3H)c2c3cnc(C)nCcc1(cCcOcC4)c3cCnC1c1cC[C]C1Cc1COCO(C(C)[CC)O(C(O)C1C)O1O1C1-O1=rClHF=crlCO1=rHN3=,119,0,,,,max_length,<bos> C C ( C O N O c 1 c c c c c - c 2 c c c n c 3 H ) c 2 c 3 c n c ( C ) n C c c 1 ( c C c O c C 4 ) c 3 c C n C 1 c 1 c C [ C ] C 1 C c 1 C O C O ( C ( C ) [ C C ) O ( C ( O ) C 1 C ) O 1 O 1 C 1 - O 1 = r C l H F = c r l C O 1 = r H N 3 =,15 15 5 15 19 18 19 23 8 23 23 23 23 23 7 23 9 23 23 23 25 23 10 17 6 23 9 23 10 23 25 23 5 15 6 25 15 23 23 8 5 23 15 23 19 23 15 11 6 23 10 23 15 25 15 8 23 8 23 15 21 15 22 15 8 15 23 8 15 19 15 19 5 15 5 15 6 21 15 15 6 19 5 15 5 19 6 15 8 15 6 19 8 19 8 15 8 7 19 8 13 27 15 24 17 16 13 23 27 24 15 19 8 13 27 17 18 10 13,=,HN3=,0,1,4,1,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
471,NCCNCHC[Cc1ccc(O)c(C)C(=O)NCC1=CCc(O)C(=O)NCC],46,0,47.0,,<eos>,eos,<bos> N C C N C H C [ C c 1 c c c ( O ) c ( C ) C ( = O ) N C C 1 = C C c ( O ) C ( = O ) N C C ] <eos> O C 2 C c C c O C c C [ C 1 2 ] H C C O c c 1 1 [ C O C ] 2 1 O C 3 ( = C ( C O C C O ) O 1 O 1 C O ) O 1 = F c o # O F [ r # c C n r ] 3 s [ o,18 15 15 18 15 17 15 21 15 23 8 23 23 23 5 19 6 23 5 15 6 15 5 13 19 6 18 15 15 8 13 15 15 23 5 19 6 15 5 13 19 6 18 15 15 22,],NCC],0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
472,O=C(OCC1CCCCCC)(c1ccccc1)c1ccccc1lCC1,37,0,38.0,,<eos>,eos,<bos> O = C ( O C C 1 C C C C C C ) ( c 1 c c c c c 1 ) c 1 c c c c c 1 l C C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C c c c c 1 c c = O c <eos> O 1 C 2 C C 1 C c 1 c O C O = C C ( C ) [ C O C ] 1 ( O ) C 1 C 1 O 2 <eos> 1 C 2 ( O 1 # l = s l ) = n S 1 O B 1 F ( C ) 2 <eos>,19 13 15 5 19 15 15 8 15 15 15 15 15 15 6 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8 24 15 15 8,1,lCC1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
473,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)O1C#N,46,0,47.0,,<eos>,eos,<bos> C C O c 1 n c ( C ( = O ) N C c 2 c c c ( S ( C ) ( = O ) = O ) c c 2 ) c c ( N ) O 1 C # N <eos> c 1 C c C c C c 2 c 1 3 C C C C 3 c C 2 <eos> C c 1 O C O C O C ( C O ) C C C ( C O H 1 2 1 = O N ) 1 2 <eos> O 1 l r O s n - s H r F 2 C s F [ n c ] 2,15 15 19 23 8 25 23 5 15 5 13 19 6 18 15 23 9 23 23 23 5 20 5 15 6 5 13 19 6 13 19 6 23 23 9 6 23 23 5 18 6 19 8 15 4 18,N,1C#N,0,0,,0,3,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
474,O=C(CC1Cc[C1CN]C=c2cc(cc-c3c[nH]ccn[c)c34)c12CC1O1c1c(cO2CO)cOC]c2cC2CCC[OC(C)CCCOH](C)C[CC1]21C2SO1l4-cS[#FNn]B2l=#NO1,119,0,,,,max_length,<bos> O = C ( C C 1 C c [ C 1 C N ] C = c 2 c c ( c c - c 3 c [ n H ] c c n [ c ) c 3 4 ) c 1 2 C C 1 O 1 c 1 c ( c O 2 C O ) c O C ] c 2 c C 2 C C C [ O C ( C ) C C C O H ] ( C ) C [ C C 1 ] 2 1 C 2 S O 1 l 4 - c S [ # F N n ] B 2 l = # N O 1,19 13 15 5 15 15 8 15 23 21 15 8 15 18 22 15 13 23 9 23 23 5 23 23 7 23 10 23 21 25 17 22 23 23 25 21 23 6 23 10 11 6 23 8 9 15 15 8 19 8 23 8 23 5 23 19 9 15 19 6 23 19 15 22 23 9 23 15 9 15 15 15 21 19 15 5 15 6 15 15 15 19 17 22 5 15 6 15 21 15 15 8 22 9 8 15 9 20 19 8 24 11 7 23 20 21 4 16 18 25 22 14 9 24 13 4 18 19 8,1,#NO1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
475,COc1cc2c(C(CO=O)c1c(CN)c2cc1OCNClCNC1OC)1C2C[C2cc1c(cC)cc1c2c1C2]11,67,0,68.0,,<eos>,eos,<bos> C O c 1 c c 2 c ( C ( C O = O ) c 1 c ( C N ) c 2 c c 1 O C N C l C N C 1 O C ) 1 C 2 C [ C 2 c c 1 c ( c C ) c c 1 c 2 c 1 C 2 ] 1 1 <eos> <eos> O ( C O ( C O ) O 3 C [ C ] C ( O ) C O [ C 1 2 H ] 1 2 ) O 1 O l s o l r O S c # o ( F = H ) 1 [ l,15 19 23 8 23 23 9 23 5 15 5 15 19 13 19 6 23 8 23 5 15 18 6 23 9 23 23 8 19 15 18 15 24 15 18 15 8 19 15 6 8 15 9 15 21 15 9 23 23 8 23 5 23 15 6 23 23 8 23 9 23 8 15 9 22 8 8,1,2]11,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
476,O=C(CNC(=O)c11ccc(F)cc1)(=O)Nc1ccccc1Fc1cc,42,0,43.0,,<eos>,eos,<bos> O = C ( C N C ( = O ) c 1 1 c c c ( F ) c c 1 ) ( = O ) N c 1 c c c c c 1 F c 1 c c <eos> c c 1 = O 1 c <eos> c C c 2 3 c c ( C C C 1 ) C C c 1 c 2 C C 1 C C ( C ) [ C C 1 H ] ( O ) C [ C 1 = O 2 1 C 2 F O 1 o ( c s c s F c o O F ] H F 1 ) 3 c <eos>,19 13 15 5 15 18 15 5 13 19 6 23 8 8 23 23 23 5 16 6 23 23 8 6 5 13 19 6 18 23 8 23 23 23 23 23 8 16 23 8 23 23,c,c1cc,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
477,CN(C)CCO(c1ccccc1)c1ccccc1,26,0,27.0,,<eos>,eos,<bos> C N ( C ) C C O ( c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> <eos> c 1 C O C 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> C <eos> 1 ( C C C N 1 ) C l <eos> <eos> c C C c <eos> <eos> H C <eos> C 1 = O C C [ C C ( ] 1 C C ( = O ) ( O ) C 1 C 1 O 1 N ) C 1 <eos> O 1 # s 3 H n O H [ H - c 1 N 3 ] O N l <eos>,15 18 5 15 6 15 15 19 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
478,O=C(O)C1Ccc2c2c3cccnc3O3ccC-C1CcHc(O)(CH)cC1cF(F)cc1[cC2cC]CC2Cc1CcCcH1CCOC1C(CC)(CC(COC1CO=CO)C1)O1Hs#on1O(HF-CSl=H3[-,119,0,,,,max_length,<bos> O = C ( O ) C 1 C c c 2 c 2 c 3 c c c n c 3 O 3 c c C - C 1 C c H c ( O ) ( C H ) c C 1 c F ( F ) c c 1 [ c C 2 c C ] C C 2 C c 1 C c C c H 1 C C O C 1 C ( C C ) ( C C ( C O C 1 C O = C O ) C 1 ) O 1 H s # o n 1 O ( H F - C S l = H 3 [ -,19 13 15 5 19 6 15 8 15 23 23 9 23 9 23 10 23 23 23 25 23 10 19 10 23 23 15 7 15 8 15 23 17 23 5 19 6 5 15 17 6 23 15 8 23 16 5 16 6 23 23 8 21 23 15 9 23 15 22 15 15 9 15 23 8 15 23 15 23 17 8 15 15 19 15 8 15 5 15 15 6 5 15 15 5 15 19 15 8 15 19 13 15 19 6 15 8 6 19 8 17 28 4 26 25 8 19 5 17 16 7 15 20 24 13 17 10 21 7,-,H3[-,1,1,1,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
479,CC(C)(C)(C(CO)C=O)[CH]C(=OC(O)CC[O)](CCCH[OC(C=OCC=C1CC)C1(COCcC][C]HOC(OCCOC1C)[CH)1O)CC2C12N]1,96,0,97.0,,<eos>,eos,<bos> C C ( C ) ( C ) ( C ( C O ) C = O ) [ C H ] C ( = O C ( O ) C C [ O ) ] ( C C C H [ O C ( C = O C C = C 1 C C ) C 1 ( C O C c C ] [ C ] H O C ( O C C O C 1 C ) [ C H ) 1 O ) C C 2 C 1 2 N ] 1 <eos> <eos> O 1 s N 5 o 5 N O ( [ c - = # n ) O 1 H ],15 15 5 15 6 5 15 6 5 15 5 15 19 6 15 13 19 6 21 15 17 22 15 5 13 19 15 5 19 6 15 15 21 19 6 22 5 15 15 15 17 21 19 15 5 15 13 19 15 15 13 15 8 15 15 6 15 8 5 15 19 15 23 15 22 21 15 22 17 19 15 5 19 15 15 19 15 8 15 6 21 15 17 6 8 19 6 15 15 9 15 8 9 18 22 8,1,2N]1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
480,CC(=O)CCC1C2ccccc2ccc(O)cc2CCCOC(C)=OCCO(C(CC)C2)cCC1OC2cC2C2CCC1Cc(c)(O)CC1COCC(CO)(O)C1O1O1N1CO4O1O1#F4Bo(CBc1sH1l)2=,119,0,,,,max_length,<bos> C C ( = O ) C C C 1 C 2 c c c c c 2 c c c ( O ) c c 2 C C C O C ( C ) = O C C O ( C ( C C ) C 2 ) c C C 1 O C 2 c C 2 C 2 C C C 1 C c ( c ) ( O ) C C 1 C O C C ( C O ) ( O ) C 1 O 1 O 1 N 1 C O 4 O 1 O 1 # F 4 B o ( C B c 1 s H 1 l ) 2 =,15 15 5 13 19 6 15 15 15 8 15 9 23 23 23 23 23 9 23 23 23 5 19 6 23 23 9 15 15 15 19 15 5 15 6 13 19 15 15 19 5 15 5 15 15 6 15 9 6 23 15 15 8 19 15 9 23 15 9 15 9 15 15 15 8 15 23 5 23 6 5 19 6 15 15 8 15 19 15 15 5 15 19 6 5 19 6 15 8 19 8 19 8 18 8 15 19 11 19 8 19 8 4 16 11 14 26 5 15 14 23 8 28 17 8 24 6 9 13,=,l)2=,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
481,Nc1cc(-c2ccccc2)cn12C1CCNCCOCC1CcC1CcCcHC(NC(C)1)2c,51,0,52.0,,<eos>,eos,<bos> N c 1 c c ( - c 2 c c c c c 2 ) c n 1 2 C 1 C C N C C O C C 1 C c C 1 C c C c H C ( N C ( C ) 1 ) 2 c <eos> O C 1 n c 2 1 c 2 c <eos> <eos> 1 1 <eos> 1 ( = C [ C O C ] ) ( C C H ( = C ) [ O ) H ] 1 2 1 O 1 C O c O 1 N H N - = l 1 n l c O ( N 4 H 4 S 2 ),18 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 23 25 8 9 15 8 15 15 18 15 15 19 15 15 8 15 23 15 8 15 23 15 23 17 15 5 18 15 5 15 6 8 6 9 23,c,1)2c,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
482,FC(C)(C)c1ccc(c2)ccncccc[c-cHcHcncc-cnc(ccCn)Hn=OC3C]c(C)Cc=C2HC1C[C(HO](C)CC1CC3OC)[C(C2CO)1O1CONO1H(COH4O(r4CHB4]4N2s,119,0,,,,max_length,<bos> F C ( C ) ( C ) c 1 c c c ( c 2 ) c c n c c c c [ c - c H c H c n c c - c n c ( c c C n ) H n = O C 3 C ] c ( C ) C c = C 2 H C 1 C [ C ( H O ] ( C ) C C 1 C C 3 O C ) [ C ( C 2 C O ) 1 O 1 C O N O 1 H ( C O H 4 O ( r 4 C H B 4 ] 4 N 2 s,16 15 5 15 6 5 15 6 23 8 23 23 23 5 23 9 6 23 23 25 23 23 23 23 21 23 7 23 17 23 17 23 25 23 23 7 23 25 23 5 23 23 15 25 6 17 25 13 19 15 10 15 22 23 5 15 6 15 23 13 15 9 17 15 8 15 21 15 5 17 19 22 5 15 6 15 15 8 15 15 10 19 15 6 21 15 5 15 9 15 19 6 8 19 8 15 19 18 19 8 17 5 15 19 17 11 19 5 27 11 15 17 14 11 22 11 18 9 28,s,4N2s,2,0,,0,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
483,N[C(H](C(=O)N1CC[CFH](F)C1)[CHH]CCC[CCH](NC(=O)cOccc=c)c(F)(F)F)CC1c12CCC11cc2CCC1CC[OOCC=C(=O)COHO1ls1lcn4ls(#B(c4Co1],119,0,,,,max_length,<bos> N [ C ( H ] ( C ( = O ) N 1 C C [ C F H ] ( F ) C 1 ) [ C H H ] C C C [ C C H ] ( N C ( = O ) c O c c c = c ) c ( F ) ( F ) F ) C C 1 c 1 2 C C C 1 1 c c 2 C C C 1 C C [ O O C C = C ( = O ) C O H O 1 l s 1 l c n 4 l s ( # B ( c 4 C o 1 ],18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 21 15 16 17 22 5 16 6 15 8 6 21 15 17 17 22 15 15 15 21 15 15 17 22 5 18 15 5 13 19 6 23 19 23 23 23 13 23 6 23 5 16 6 5 16 6 16 6 15 15 8 23 8 9 15 15 15 8 8 23 23 9 15 15 15 8 15 15 21 19 19 15 15 13 15 5 13 19 6 15 19 17 19 8 24 28 8 24 23 25 11 24 28 5 4 14 5 23 11 15 26 8 22,],Co1],2,0,,0,3,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
484,C[C(C1]1H[CHC]CO)[CH]HC[CH][C1H]cC(O)[CH4][H(C)C(H](CC[C(H](C)CC[CC](OC[CO)]1(O)3C=O(COCC2C)[N)O2)O1l]olH1#Ns4S3NHB)nF,118,0,119.0,,<eos>,eos,<bos> C [ C ( C 1 ] 1 H [ C H C ] C O ) [ C H ] H C [ C H ] [ C 1 H ] c C ( O ) [ C H 4 ] [ H ( C ) C ( H ] ( C C [ C ( H ] ( C ) C C [ C C ] ( O C [ C O ) ] 1 ( O ) 3 C = O ( C O C C 2 C ) [ N ) O 2 ) O 1 l ] o l H 1 # N s 4 S 3 N H B ) n F <eos>,15 21 15 5 15 8 22 8 17 21 15 17 15 22 15 19 6 21 15 17 22 17 15 21 15 17 22 21 15 8 17 22 23 15 5 19 6 21 15 17 11 22 21 17 5 15 6 15 5 17 22 5 15 15 21 15 5 17 22 5 15 6 15 15 21 15 15 22 5 19 15 21 15 19 6 22 8 5 19 6 10 15 13 19 5 15 19 15 15 9 15 6 21 18 6 19 9 6 19 8 24 22 26 24 17 8 4 18 28 11 20 10 18 17 14 6 25 16,F,B)nF,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
485,Cc1ccccc1NC(=O)cc1ccc3c3NCC3C3ccc3c1nc(N)cF2c-cc1nc1cCc1c21Nc11C1C1(cC(COHC(O)[C)-C1HF2HC2C=ON]12sO1slco=O2(rFCB1#s)l3),119,0,,,,max_length,<bos> C c 1 c c c c c 1 N C ( = O ) c c 1 c c c 3 c 3 N C C 3 C 3 c c c 3 c 1 n c ( N ) c F 2 c - c c 1 n c 1 c C c 1 c 2 1 N c 1 1 C 1 C 1 ( c C ( C O H C ( O ) [ C ) - C 1 H F 2 H C 2 C = O N ] 1 2 s O 1 s l c o = O 2 ( r F C B 1 # s ) l 3 ),15 23 8 23 23 23 23 23 8 18 15 5 13 19 6 23 23 8 23 23 23 10 23 10 18 15 15 10 15 10 23 23 23 10 23 8 25 23 5 18 6 23 16 9 23 7 23 23 8 25 23 8 23 15 23 8 23 9 8 18 23 8 8 15 8 15 8 5 23 15 5 15 19 17 15 5 19 6 21 15 6 7 15 8 17 16 9 17 15 9 15 13 19 18 22 8 9 28 19 8 28 24 23 26 13 19 9 5 27 16 15 14 8 4 28 6 24 10 6,),)l3),0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
486,O=c1[nH]cc(F)c(=O)[cH][C1],26,0,27.0,,<eos>,eos,<bos> O = c 1 [ n H ] c c ( F ) c ( = O ) [ c H ] [ C 1 ] <eos> C 1 ( O ) c c 1 F <eos> <eos> C O C 2 H C O N O c [ C 2 1 c C c = C c 3 C c 1 c H C 1 C C ( C ) C C O C ] C 1 C O C C O C ( O O C 1 C C ) C O 1 C 2 - O 1 c n o # = s O S [ # c B = H ] 1 N 3 l,19 13 23 8 21 25 17 22 23 23 5 16 6 23 5 13 19 6 21 23 17 22 21 15 8 22,],[C1],0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
487,N[C]C[CCH]CCCCC(CCCCCCC1CH1HC1)C=C=CCCC=COC1CC[CCH]CCC[COH]C1OCC[CC]HC(C[C=O]OC)CC=C(C)C1,89,0,90.0,,<eos>,eos,<bos> N [ C ] C [ C C H ] C C C C C ( C C C C C C C 1 C H 1 H C 1 ) C = C = C C C C = C O C 1 C C [ C C H ] C C C [ C O H ] C 1 O C C [ C C ] H C ( C [ C = O ] O C ) C C = C ( C ) C 1 <eos> C 1 [ N ] 1 <eos> <eos> O 1 # = o = # n 1 <eos> s <eos> - r <eos> N H <eos> ( H ),18 21 15 22 15 21 15 15 17 22 15 15 15 15 15 5 15 15 15 15 15 15 15 8 15 17 8 17 15 8 6 15 13 15 13 15 15 15 15 13 15 19 15 8 15 15 21 15 15 17 22 15 15 15 21 15 19 17 22 15 8 19 15 15 21 15 15 22 17 15 5 15 21 15 13 19 22 19 15 6 15 15 13 15 5 15 6 15 8,1,C)C1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
488,Nc1nc(N(C(=O)c2nc2cc3cCc1C)CCCC)Cc(O)CCC=CFHc1[c1H]1cCcCOcHcc1CCHCC(H2(O)CC(=O)O)[CC]COHC21O1N1O1HO1rs1=FrBn(scNBH#[n)3,119,0,,,,max_length,<bos> N c 1 n c ( N ( C ( = O ) c 2 n c 2 c c 3 c C c 1 C ) C C C C ) C c ( O ) C C C = C F H c 1 [ c 1 H ] 1 c C c C O c H c c 1 C C H C C ( H 2 ( O ) C C ( = O ) O ) [ C C ] C O H C 2 1 O 1 N 1 O 1 H O 1 r s 1 = F r B n ( s c N B H # [ n ) 3,18 23 8 25 23 5 18 5 15 5 13 19 6 23 9 25 23 9 23 23 10 23 15 23 8 15 6 15 15 15 15 6 15 23 5 19 6 15 15 15 13 15 16 17 23 8 21 23 8 17 22 8 23 15 23 15 19 23 17 23 23 8 15 15 17 15 15 5 17 9 5 19 6 15 15 5 13 19 6 19 6 21 15 15 22 15 19 17 15 9 8 19 8 18 8 19 8 17 19 8 27 28 8 13 16 27 14 25 5 28 23 18 14 17 4 21 25 6 10,3,[n)3,0,1,,0,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
489,CC[CCH](HC(CH[C(H]C(=OCC[CCHH][C=CH]COC[CH](C)CCCHC(CC[CC)]H1OC)[CH]H2C)[C=H]O(C)C)N(C)C1C11[H]C2)O1oS[C1n4FHN=CNcsn]4r,119,0,,,,max_length,<bos> C C [ C C H ] ( H C ( C H [ C ( H ] C ( = O C C [ C C H H ] [ C = C H ] C O C [ C H ] ( C ) C C C H C ( C C [ C C ) ] H 1 O C ) [ C H ] H 2 C ) [ C = H ] O ( C ) C ) N ( C ) C 1 C 1 1 [ H ] C 2 ) O 1 o S [ C 1 n 4 F H N = C N c s n ] 4 r,15 15 21 15 15 17 22 5 17 15 5 15 17 21 15 5 17 22 15 5 13 19 15 15 21 15 15 17 17 22 21 15 13 15 17 22 15 19 15 21 15 17 22 5 15 6 15 15 15 17 15 5 15 15 21 15 15 6 22 17 8 19 15 6 21 15 17 22 17 9 15 6 21 15 13 17 22 19 5 15 6 15 6 18 5 15 6 15 8 15 8 8 21 17 22 15 9 6 19 8 26 20 21 15 8 25 11 16 17 18 13 15 18 23 28 25 22 11 27,r,n]4r,0,0,,0,5,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
490,CC(CO)(CC)CN(C(=O)[Cc1C(=O)NCcCOc]3Cc=O)[C3NcC=OCC=CH]CSCH(C)[O]H[C]3[C(C]C1C1CO)CCC(COCCOCOCO)C1HO1srs[FsFHN1]cF1N=#N3,119,0,,,,max_length,<bos> C C ( C O ) ( C C ) C N ( C ( = O ) [ C c 1 C ( = O ) N C c C O c ] 3 C c = O ) [ C 3 N c C = O C C = C H ] C S C H ( C ) [ O ] H [ C ] 3 [ C ( C ] C 1 C 1 C O ) C C C ( C O C C O C O C O ) C 1 H O 1 s r s [ F s F H N 1 ] c F 1 N = # N 3,15 15 5 15 19 6 5 15 15 6 15 18 5 15 5 13 19 6 21 15 23 8 15 5 13 19 6 18 15 23 15 19 23 22 10 15 23 13 19 6 21 15 10 18 23 15 13 19 15 15 13 15 17 22 15 20 15 17 5 15 6 21 19 22 17 21 15 22 10 21 15 5 15 22 15 8 15 8 15 19 6 15 15 15 5 15 19 15 15 19 15 19 15 19 6 15 8 17 19 8 28 27 28 21 16 28 16 17 18 8 22 23 16 8 18 13 4 18 10,3,=#N3,0,0,1,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
491,NC(=O)c1cc2c(-c3ccc(F)cc3)cnccns1cO1OC1O1HC1cc2,47,0,48.0,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 3 c c c ( F ) c c 3 ) c n c c n s 1 c O 1 O C 1 O 1 H C 1 c c 2 <eos> c C c <eos> c C c <eos> <eos> c 2 c c 2 <eos> C 1 C c c ( O C O ) O C O C 1 C 2 = O H N ( C ) C 1 C 1 = C N 1 C 2 S O 1 <eos> l [ C # B 2 ( B 1 O n # F # H ) 2 ],18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 10 23 23 23 5 16 6 23 23 10 6 23 25 23 23 25 28 8 23 19 8 19 15 8 19 8 17 15 8 23 23 9,2,1cc2,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
492,Cc1nnc(-c2ccnc(Bl)c1Cl)c1Ncn1CNcc1CNC2Oc=OCcc1,46,0,47.0,,<eos>,eos,<bos> C c 1 n n c ( - c 2 c c n c ( B l ) c 1 C l ) c 1 N c n 1 C N c c 1 C N C 2 O c = O C c c 1 <eos> ( C ) C <eos> O <eos> ( c ) C <eos> c c 1 2 C ( = O 1 O [ C ) C O C ] C 1 C C 3 2 ( C ( C O C C ( C O 1 O ) C 1 ) O 1 s n N 4 = l B l O B N l F H C 4 3 ) N,15 23 8 25 25 23 5 7 23 9 23 23 25 23 5 14 24 6 23 8 15 24 6 23 8 18 23 25 8 15 18 23 23 8 15 18 15 9 19 23 13 19 15 23 23 8,1,Ccc1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
493,CN(C)CCOC(c1ccccn1)c1ccccc1,27,0,28.0,,<eos>,eos,<bos> C N ( C ) C C O C ( c 1 c c c c n 1 ) c 1 c c c c c 1 <eos> <eos> <eos> C <eos> <eos> <eos> C <eos> <eos> C 1 C O 1 <eos> <eos> O 1 ( = O ) C ( C c ( = O ) C C c 2 ) C C 1 C 1 C O C O C 1 C ( C [ C C 3 2 ( C ( O ) C 1 C 1 O 1 O ) C 1 ) O 1 o S r H - F o ] 1 c N o 5 # F H 3 B s,15 18 5 15 6 15 15 19 15 5 23 8 23 23 23 23 25 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CN(C)CCOC(c1ccccc1)c1ccccn1,True,True,1,True,,256.35,2.749,25.36,0.0,3.0,6.0,0.7944,2.5339,True,0.8462,Strong candidate,True
