sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag,filter_status,filter_reason,research_status,validation_status
943,CNCCNC1c2ccccc2CCCc2ccccc21,27,0,28.0,,<eos>,eos,<bos> C N C C N C 1 c 2 c c c c c 2 C C C c 2 c c c c c 2 1 <eos> <eos> <eos> <eos> 1 C N C 1 <eos> <eos> <eos> <eos> O <eos> <eos> 1 n C c ( = O ) c 1 C ( c [ c C ) c 2 1 C 1 1 C 1 ( O ) C C 1 C ( ] 2 C C ( = O ) [ O ) O 1 C 1 O 1 N 1 C O 4 O 1 o l 2 H = c H s N O C s B = C 2 C ] 4,15 18 15 15 18 15 8 23 9 23 23 23 23 23 9 15 15 15 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,0,0,CNCCNC1c2ccccc2CCCc2ccccc21,True,True,1,True,,280.41,3.074,24.06,2.0,2.0,4.0,0.8411,2.2098,True,0.8153,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
117,NC(Cc1ccccc1)C1CCCCCCC1,23,0,24.0,,<eos>,eos,<bos> N C ( C c 1 c c c c c 1 ) C 1 C C C C C C C 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> C <eos> 1 O C C C 1 C O <eos> C 1 C 2 C ( = O C ) c C ( = O ) [ C c H O C O ] 2 C H O C O C O C ( C 1 C 2 ) O C N ( C ) C 1 2 1 O [ N ] C 2 O O 1 B F [ F # B F r O B = s H ] S F 1 n 2,18 15 5 15 23 8 23 23 23 23 23 8 6 15 8 15 15 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,NC(Cc1ccccc1)C1CCCCCCC1,True,True,1,True,,231.38,3.917,26.02,1.0,1.0,3.0,0.8381,2.2368,True,0.8148,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
918,CC(C(=O)O)c1ccc(C(C)(C)2)c(Cl)c12,33,0,34.0,,<eos>,eos,<bos> C C ( C ( = O ) O ) c 1 c c c ( C ( C ) ( C ) 2 ) c ( C l ) c 1 2 <eos> C <eos> C <eos> <eos> <eos> O <eos> <eos> = C ( O ( C ) C ( O C ( N ) C C C c C ) C 2 ) c 1 c O 1 O O 1 C ( C [ C C ) 1 ( C ( O ) C 1 C 1 O ] 2 ) C <eos> <eos> O 1 r n r H = O H o N o c C H [ F H S l 1,15 15 5 15 5 13 19 6 19 6 23 8 23 23 23 5 15 5 15 6 5 15 6 9 6 23 5 15 24 6 23 8 9,2,)c12,0,0,,0,2,0,CC(C(=O)O)c1ccc2c(Cl)c1C2(C)C,True,True,1,True,,224.69,3.167,37.3,1.0,1.0,2.0,0.838,3.9555,True,0.8148,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
550,CC(=O)NOC[CH](C)C1cC1CC1Cc1[CH],31,0,32.0,,<eos>,eos,<bos> C C ( = O ) N O C [ C H ] ( C ) C 1 c C 1 C C 1 C c 1 [ C H ] <eos> 1 C 1 C C C <eos> = O O ( C ) ( C ( O C c ( C c C 1 C C O C C 2 ) C 1 C H C 1 [ C O C O ) ] ) 1 C C 3 2 ( C ( C O C C O ) O 1 N ) C 1 B O 1 r l o = [ s F 1 C 4 s n F ] H C 4 3 c,15 15 5 13 19 6 18 19 15 21 15 17 22 5 15 6 15 8 23 15 8 15 15 8 15 23 8 21 15 17 22,],[CH],0,0,,0,1,1,[CH]C1CC1CC1CC1C(C)CONC(C)=O,True,True,1,True,,223.32,2.064,38.33,1.0,2.0,6.0,0.7,5.114,True,0.813,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
647,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,29,0,30.0,,<eos>,eos,<bos> N c 1 c c c ( S ( = O ) ( = O ) N c 2 c c c c n 2 ) c c 1 <eos> C <eos> 1 1 <eos> C <eos> <eos> <eos> <eos> O <eos> O <eos> c c c c c O c c c c c c c c C 1 c 1 <eos> C <eos> 1 1 <eos> <eos> O C C C <eos> <eos> O c O [ C C C ] 1 ( C O ) C [ C 1 C H ] 1 2 # O 1 s o 2 O <eos> <eos> n 1 r B l s 5 H r B 1 5 <eos>,18 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 23 9 23 23 23 23 25 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,True,True,1,False,,249.3,1.465,85.08,2.0,4.0,3.0,0.8064,1.8296,True,0.8129,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
540,NC(C(CC)Cc1ccccc1C1CC)CC1,25,0,26.0,,<eos>,eos,<bos> N C ( C ( C C ) C c 1 c c c c c 1 C 1 C C ) C C 1 <eos> <eos> C <eos> 1 O C c 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> N C <eos> C O C <eos> C ( C ) C c <eos> C c C C C <eos> C H <eos> 1 C c 1 <eos> C <eos> C <eos> C ( C ) C C <eos> C <eos> C ( O ) C [ C 1 O ] 2 1 C 1 S O 1 o # C 4 n N S B c C N C B H r B 2 l 4,18 15 5 15 5 15 15 6 15 23 8 23 23 23 23 23 8 15 8 15 15 6 15 15 8,1,)CC1,0,0,,0,2,0,CCC1CCC(N)C(CC)Cc2ccccc21,True,True,1,True,,231.38,3.87,26.02,1.0,1.0,2.0,0.8212,3.3257,True,0.8125,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
453,CCCCc1ccc(C(=O)NC(C)C)cc1,25,0,26.0,,<eos>,eos,<bos> C C C C c 1 c c c ( C ( = O ) N C ( C ) C ) c c 1 <eos> C 1 1 C C <eos> C 1 O C C 1 <eos> C O = C <eos> C 1 2 ( = C ) O N C ( = O ) [ C c c 1 C H ] 1 ( C O ) C O C C ( = O ) C O - C 1 H C 2 H 1 2 1 O [ N ] 1 2 H O 1 <eos> [ F l = r 1 n ( B c ] 1 ) <eos> r - # c,15 15 15 15 23 8 23 23 23 5 15 5 13 19 6 18 15 5 15 6 15 6 23 23 8,1,)cc1,0,0,,0,2,0,CCCCc1ccc(C(=O)NC(C)C)cc1,True,True,1,True,,219.33,3.167,29.1,1.0,1.0,5.0,0.8094,1.4835,True,0.8108,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
897,O=C(CCCCl)C(=O)NCCCl,20,0,21.0,,<eos>,eos,<bos> O = C ( C C C C l ) C ( = O ) N C C C l <eos> C 1 1 <eos> <eos> <eos> 1 1 <eos> C <eos> <eos> c 1 O C C 1 <eos> O <eos> O C <eos> 2 O ( C ) c 2 c C c C <eos> <eos> C <eos> <eos> C <eos> <eos> H C 2 C C O C C O C C ( O ) [ C O - C 1 2 F O H C 2 1 O 1 N ] 1 2 <eos> O 1 O l H o = O F [ r 1 N ] ( H ) r F <eos> c,19 13 15 5 15 15 15 15 24 6 15 5 13 19 6 18 15 15 15 24,l,CCCl,0,0,,0,1,0,O=C(CCCCl)C(=O)NCCCl,True,True,1,True,,212.08,0.929,46.17,1.0,2.0,6.0,0.5254,2.666,True,0.8086,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
146,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,31,0,32.0,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c c c 2 ) n c 2 c c c c c 1 2 <eos> C c 1 O C 1 <eos> O <eos> <eos> <eos> <eos> <eos> c <eos> 4 c c c c c c c 1 c c c 1 c 2 C c 1 C c 1 C O C C O C C O C ( C C ) C H c ( O ) C 1 C C 1 O 2 1 C O S O 1 H o F C # O = [ c = F C # l # r 4 # r,19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 9 23 23 23 23 23 8 9,2,cc12,0,0,,0,1,0,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,True,True,1,False,,249.27,3.6,50.19,1.0,2.0,2.0,0.7545,1.541,True,0.8081,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
997,CCCCCOC(=O)C1CCCCCCNCc1,23,0,24.0,,<eos>,eos,<bos> C C C C C O C ( = O ) C 1 C C C C C C N C c 1 <eos> <eos> <eos> C <eos> C 1 C C C C 1 <eos> C <eos> <eos> <eos> O <eos> C C <eos> ( C O ) C c C C c C = O C ( C ) C O <eos> C [ C c H ] ( C ) <eos> C ( = O [ C ) C ] C ( C ) <eos> C <eos> 1 2 [ N ] 1 2 <eos> O 1 o l n s 1 s F [ N o O ( - H # C ] l ),15 15 15 15 15 19 15 5 13 19 6 15 8 15 15 15 15 15 15 18 15 23 8,1,NCc1,0,0,,0,1,0,CCCCCOC(=O)C1CCCCCCNCC1,True,True,1,True,,255.4,3.28,38.33,1.0,3.0,5.0,0.605,2.8786,True,0.8022,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
747,CNCC(N1c2ccccc2Cc2ccccccc2)C1,29,0,30.0,,<eos>,eos,<bos> C N C C ( N 1 c 2 c c c c c 2 C c 2 c c c c c c c 2 ) C 1 <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> C <eos> O <eos> <eos> c ( c ) ( = O ) <eos> 1 c 1 c <eos> c O C c 2 1 C C 1 C 1 = O ( C C 1 C ( C O C C ( = O ) C O ) C 1 O 1 O [ O ) C ] 3 O 1 l o 1 F S c s B H B O S H [ C ] 3 l 2,15 18 15 15 5 18 8 23 9 23 23 23 23 23 9 15 23 9 23 23 23 23 23 23 23 9 6 15 8,1,2)C1,0,0,,0,1,0,CNCC1CN1c1ccccc1CC1=CC=CC=CC=C1,True,True,1,True,,278.4,3.246,15.04,1.0,2.0,5.0,0.8317,3.5589,True,0.7964,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
854,Clc1ccc2c1C1CCCc2ccnc2C1C2,26,0,27.0,,<eos>,eos,<bos> C l c 1 c c c 2 c 1 C 1 C C C c 2 c c n c 2 C 1 C 2 <eos> 1 C C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O <eos> <eos> C C 1 ( C ) C C c C C c c 1 <eos> 3 C c C 1 C 1 C 2 C ( O ) C C ( C O = O ) C [ C ] H ( C O ) 1 2 1 O [ N ] 1 2 F O 1 B F H o r B H o C O c o s H N r 3 n 2,15 24 23 8 23 23 23 9 23 8 15 8 15 15 15 23 9 23 23 25 23 9 15 8 15 9,2,C1C2,0,0,,0,0,0,ClC1=C2C(=C3C=CN=C4CC4C2CCC3)C=C1,True,True,1,True,,243.74,4.134,12.36,0.0,1.0,0.0,0.6066,5.7446,True,0.7649,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
46,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,33,0,34.0,,<eos>,eos,<bos> C N ( C ) C C C = C ( C c 1 c c c ( B r ) c c 1 ) c 1 c c c n c 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> c c ( c c ) c c = c c = O c <eos> c 1 C 1 <eos> c 1 C c 1 c <eos> C <eos> C <eos> <eos> ( C ) [ C C C H ] ( O ) C [ C C 1 ] 2 1 C 2 <eos> O 1 - l F # = l H [ n 3 B ] H B H n 1 3 r,15 18 5 15 6 15 15 15 13 15 5 15 23 8 23 23 23 5 14 27 6 23 23 8 6 23 8 23 23 23 25 23 8,1,cnc1,0,0,,0,2,0,CN(C)CCC=C(Cc1ccc(Br)cc1)c1cccnc1,True,True,1,True,,345.28,4.422,16.13,0.0,2.0,6.0,0.7704,2.4261,True,0.7504,Strong candidate,True,filtered_in,passed_all_filters,filtered_computational_candidate,rdkit_valid_not_experimentally_validated
