sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
70,CC(C)CNCcCn1c1Hcc1cc1CC)=O)N1,29,0,30,,<eos>,eos,<bos> C C ( C ) C N C c C n 1 c 1 H c c 1 c c 1 C C ) = O ) N 1 <eos> C <eos> C <eos> C <eos> = C <eos> <eos> <eos> 2 <eos> 1 <eos> C <eos> <eos> <eos> <eos> C <eos> <pad> 5 o O <pad> s H ) N n 3 O 1 F r N = B = [ ] r o 3 4 - S C r B s = S r ] ( c 4 = <pad> H l [ 2 H S 5 - 1 ) <eos> o C O <unk> B 3 c - ) 4 = 1 2 n # c,15 15 5 15 6 15 18 15 23 15 25 8 23 8 17 23 23 8 23 23 8 15 15 6 13 19 6 18 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
71,COc1ccc(-c2nc(C(C3nO)c3ncnc(3)cn2)c1,36,0,37,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( C ( C 3 n O ) c 3 n c n c ( 3 ) c n 2 ) c 1 <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> O r S # C 1 B ( F ) = O - N F O N s <eos> H S 4 N <pad> <unk> 1 5 - n = n s - <unk> - ( F # S - ) <unk> c O # 3 4 C <unk> = <eos> 1 O <eos> # o H = F C # = # 5 ) N l,15 19 23 8 23 23 23 5 7 23 9 25 23 5 15 5 15 10 25 19 6 23 10 25 23 25 23 5 10 6 23 25 9 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
72,O=c1[nH]c(C1)c(C)C(c)ncnc(c)(C3)c(C2)cC1,40,0,41,,<eos>,eos,<bos> O = c 1 [ n H ] c ( C 1 ) c ( C ) C ( c ) n c n c ( c ) ( C 3 ) c ( C 2 ) c C 1 <eos> 2 <eos> n 1 <eos> <eos> c <eos> <eos> 1 <eos> F [ F C 5 # s <eos> n 1 3 5 C N c - <unk> B = 3 C 4 B S H 2 O c [ <unk> ( r B F l <unk> F # 5 C H 4 F 3 O H c ) 3 N <eos> S n s 2 F 5 c r 3 F <pad> H <eos> 4 ) 4,19 13 23 8 21 25 17 22 23 5 15 8 6 23 5 15 6 15 5 23 6 25 23 25 23 5 23 6 5 15 10 6 23 5 15 9 6 23 15 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
73,CCNNC(=O)c1ccc(NC)c2)c(CO)c2c)ccc2cccC,38,0,39,,<eos>,eos,<bos> C C N N C ( = O ) c 1 c c c ( N C ) c 2 ) c ( C O ) c 2 c ) c c c 2 c c c C <eos> <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> C <eos> <eos> 3 - 2 <pad> c 5 c o c r <pad> H # <pad> 5 <unk> [ 2 = ) O 1 H <pad> ( N O 2 n <unk> n ] O H O N 4 [ 3 N n C - ( 1 ] = C # s 5 # n ] B ( r ) n 4 B ] r l 4 F (,15 15 18 18 15 5 13 19 6 23 8 23 23 23 5 18 15 6 23 9 6 23 5 15 19 6 23 9 23 6 23 23 23 9 23 23 23 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
74,CC1CCc=Oc2c2c(=O)O)c2cCCn3)ncnnc)C=O)C31C2[n1,45,0,46,,<eos>,eos,<bos> C C 1 C C c = O c 2 c 2 c ( = O ) O ) c 2 c C C n 3 ) n c n n c ) C = O ) C 3 1 C 2 [ n 1 <eos> 1 <eos> <eos> 1 2 <eos> = C r <pad> s n r <pad> <unk> l ) O - = S l ) C 4 ) [ 2 s 2 ( S B 1 - = <eos> s 5 [ N C ( c 5 c 4 = r 2 n 4 n ) <pad> F o 5 # ] B <eos> 1 n 2 3 N l 1 n ( o s,15 15 8 15 15 23 13 19 23 9 23 9 23 5 13 19 6 19 6 23 9 23 15 15 25 10 6 25 23 25 25 23 6 15 13 19 6 15 10 8 15 9 21 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
75,CCCCN1C(=O)NCCCN(C)C12c(c(C(c(2)C(CC)C(C)C1C,44,0,45,,<eos>,eos,<bos> C C C C N 1 C ( = O ) N C C C N ( C ) C 1 2 c ( c ( C ( c ( 2 ) C ( C C ) C ( C ) C 1 C <eos> C <eos> <eos> <eos> <eos> <eos> <eos> = 3 ] s = ) <unk> - <unk> ) c F 3 B ) <eos> o B F # n S r # - [ o 2 - 5 ( o S l N <pad> F <eos> ) N S # o 4 ] <eos> - 5 s = s B 5 1 2 o n # <unk> ] N B <unk> H 4 H =,15 15 15 15 18 8 15 5 13 19 6 18 15 15 15 18 5 15 6 15 8 9 23 5 23 5 15 5 23 5 9 6 15 5 15 15 6 15 5 15 6 15 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
76,CC(C)Cc1ccc1c(CNC(CO)NC(=O)c2ccccC2)C11,39,0,40,,<eos>,eos,<bos> C C ( C ) C c 1 c c c 1 c ( C N C ( C O ) N C ( = O ) c 2 c c c c C 2 ) C 1 1 <eos> C 1 <eos> ) 1 2 <eos> <eos> <eos> C C <eos> r = 4 <pad> O H r ( 2 l # C l ( <pad> <eos> O 3 <unk> s C ( H N O <eos> 4 C ( <unk> - # S r [ 4 2 S [ - o B = [ # N = N n ( s ) # O F n <unk> 4 - r ) 2 5 ) C 5 #,15 15 5 15 6 15 23 8 23 23 23 8 23 5 15 18 15 5 15 19 6 18 15 5 13 19 6 23 9 23 23 23 23 15 9 6 15 8 8,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
77,CS(=O)(=O)Cc2cnc(-c3c2cn[nH]cccH)c(3))c12,41,0,42,,<eos>,eos,<bos> C S ( = O ) ( = O ) C c 2 c n c ( - c 3 c 2 c n [ n H ] c c c H ) c ( 3 ) ) c 1 2 <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> = N O N - <pad> [ s ( = o r # F # 4 H C O o F ] S 2 c S 4 n - = n N - 4 c N 5 r s l c o r 4 <eos> N 2 ( H N <eos> c n O n 5 c B C c s = <eos> s N l 2,15 20 5 13 19 6 5 13 19 6 15 23 9 23 25 23 5 7 23 10 23 9 23 25 21 25 17 22 23 23 23 17 6 23 5 10 6 6 23 8 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
78,CC1CC(CO)C(=O)CCCCC(CC))c1,26,0,27,,<eos>,eos,<bos> C C 1 C C ( C O ) C ( = O ) C C C C C ( C C ) ) c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> C <eos> C <eos> <eos> C <eos> <eos> <eos> r N 4 o <eos> 5 n ) c ) B N n 1 r 2 [ <pad> 1 <pad> n N n S ( o ] S n ] 3 o 5 H ] 4 [ ) 4 <unk> B # B s - <unk> ( N O <pad> H o ] 5 F [ s <eos> c <eos> s H ) o <unk> H 4,15 15 8 15 15 5 15 19 6 15 5 13 19 6 15 15 15 15 15 5 15 15 6 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
79,CS(=O)(=O)c1cc(N((OCNC(=O)c2ccccc2C)cc2)c1,42,0,43,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c ( N ( ( O C N C ( = O ) c 2 c c c c c 2 C ) c c 2 ) c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> S N o <pad> ] - [ c 5 c B ( 1 F [ H B O 4 ( r c H 2 H 4 o <unk> ) 5 o l S B c 3 ) 1 = l <eos> l r o n C S ( <unk> r 2 o O B o 5 4 r 4 n B = C ] S 5 4,15 20 5 13 19 6 5 13 19 6 23 8 23 23 5 18 5 5 19 15 18 15 5 13 19 6 23 9 23 23 23 23 23 9 15 6 23 23 9 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
80,CS(C)C(=O)Nc2cc2c((C(CC(CCC=O)c(C)c3c)c12c1,43,0,44,,<eos>,eos,<bos> C S ( C ) C ( = O ) N c 2 c c 2 c ( ( C ( C C ( C C C = O ) c ( C ) c 3 c ) c 1 2 c 1 <eos> <eos> <eos> <eos> 2 <eos> <eos> <eos> <eos> r # 3 1 H N [ r ) <unk> - N 3 <pad> l <eos> = s ] <pad> F [ = 1 ( 2 o S n 5 n [ l H 2 N o C c s 1 o # 4 n c ( 5 r s l r ) <pad> H O n 5 # <unk> F l <eos> o H l ),15 20 5 15 6 15 5 13 19 6 18 23 9 23 23 9 23 5 5 15 5 15 15 5 15 15 15 13 19 6 23 5 15 6 23 10 23 6 23 8 9 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
81,Ccc1c(CC2C)CNC2CcC1CCCC)C1C1C,29,0,30,,<eos>,eos,<bos> C c c 1 c ( C C 2 C ) C N C 2 C c C 1 C C C C ) C 1 C 1 C <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> O <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 l r ) N # F ) H N <pad> O 3 B n B r 5 4 <pad> - N r <pad> N H O 2 c N 1 O n H 4 = o 4 ] r 3 = o r S C <eos> N 2 o ) 5 ] # F n N B O C ( <pad> # ) ( <unk> o,15 23 23 8 23 5 15 15 9 15 6 15 18 15 9 15 23 15 8 15 15 15 15 6 15 8 15 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
82,CCN(C1CC)(=O)c1cCc(C)C(=O)N1C)CSC)CNO)C)cC,42,0,43,,<eos>,eos,<bos> C C N ( C 1 C C ) ( = O ) c 1 c C c ( C ) C ( = O ) N 1 C ) C S C ) C N O ) C ) c C <eos> n 1 <eos> <eos> <eos> c <eos> <eos> <eos> ) 3 l = F # <unk> n r N [ H 3 # 3 = l F = l <unk> 1 ) 2 # 4 c - [ C ( <unk> l [ o 4 c 4 3 ] 3 l N H ] <unk> # 5 s # s o - O B <eos> - 3 c N B N # l O c -,15 15 18 5 15 8 15 15 6 5 13 19 6 23 8 23 15 23 5 15 6 15 5 13 19 6 18 8 15 6 15 20 15 6 15 18 19 6 15 6 23 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
83,CC1cCCOcnccc(NC(=O)c2ccccc(C3cnccc)n3)c2cc1,43,0,44,,<eos>,eos,<bos> C C 1 c C C O c n c c c ( N C ( = O ) c 2 c c c c c ( C 3 c n c c c ) n 3 ) c 2 c c 1 <eos> 1 <eos> 1 1 <eos> <eos> <eos> <eos> = <pad> - s <eos> 5 <pad> B 4 [ s 1 - c # l o 2 F [ n = B F # H [ 5 N H <eos> s [ F 2 C o r 1 C 1 C r B S 1 F N ) = N - <eos> O n l r 3 ] 3 [ # ] ( - r 5,15 15 8 23 15 15 19 23 25 23 23 23 5 18 15 5 13 19 6 23 9 23 23 23 23 23 5 15 10 23 25 23 23 23 6 25 10 6 23 9 23 23 8,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
84,COc1ccc2c(C(=O)C(CCC(C=O)3ccccnc)Cc2),37,0,38,,<eos>,eos,<bos> C O c 1 c c c 2 c ( C ( = O ) C ( C C C ( C = O ) 3 c c c c n c ) C c 2 ) <eos> 1 <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> O l [ ] ( ) B l 2 ) = 5 B 2 c 2 4 H <pad> B 5 N ) 2 3 S c 3 [ 1 r o B <unk> 4 F 2 <eos> <pad> H 2 ( ) ( n F S ) r N s S # O H 1 r B = r # ] H c ) H ),15 19 23 8 23 23 23 9 23 5 15 5 13 19 6 15 5 15 15 15 5 15 13 19 6 10 23 23 23 23 25 23 6 15 23 9 6,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
85,O=C(NC(CCNCC1(C1N1CC1CC(=O)C1CC1C11,35,0,36,,<eos>,eos,<bos> O = C ( N C ( C C N C C 1 ( C 1 N 1 C C 1 C C ( = O ) C 1 C C 1 C 1 1 <eos> C C 1 <eos> <eos> 1 <eos> 1 <eos> <eos> <eos> O <eos> <eos> <eos> <eos> r ] r o <pad> ) n ) H 2 S O F l 3 C F 5 s C [ ( r <pad> ] S o s ] [ 3 o 3 B ) = [ 2 r C o l c 4 S 4 5 N s r c B 1 = o ( s 4 N r n H N <pad> O 5 ),19 13 15 5 18 15 5 15 15 18 15 15 8 5 15 8 18 8 15 15 8 15 15 5 13 19 6 15 8 15 15 8 15 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
86,COc1ccc(C2(C)Nc(3c3c(cC3C(4)cC(O2)C2)Cc1,40,0,41,,<eos>,eos,<bos> C O c 1 c c c ( C 2 ( C ) N c ( 3 c 3 c ( c C 3 C ( 4 ) c C ( O 2 ) C 2 ) C c 1 <eos> 2 1 n 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> c C c s B 1 3 ) 5 s 3 - N 4 F <unk> 2 = ] ) - ( o O <pad> 3 B - c r 3 O F C N 2 ( O c ) 1 ] ) B ] ( r N 2 ( C o S <pad> B o <eos> n c 4 s 2 <unk> <eos> o F -,15 19 23 8 23 23 23 5 15 9 5 15 6 18 23 5 10 23 10 23 5 23 15 10 15 5 11 6 23 15 5 19 9 6 15 9 6 15 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
87,c1cccn[cH]c(-c3ccnc3)ncnc2n21,29,0,30,,<eos>,eos,<bos> c 1 c c c n [ c H ] c ( - c 3 c c n c 3 ) n c n c 2 n 2 1 <eos> 1 <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> C <eos> <eos> <eos> - # ( <pad> 3 <pad> n ) = C 3 <unk> O F <eos> B H <pad> [ 1 ] ( O 4 <unk> = 5 <unk> = 1 n o - l 2 # 3 S c [ H C ) <unk> # 4 3 <unk> - <eos> n ) = n # B C <eos> = 4 N = ] = <unk> # o,23 8 23 23 23 25 21 23 17 22 23 5 7 23 10 23 23 25 23 10 6 25 23 25 23 9 25 9 8,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
88,CCNC(C()C(=O)N2ccC(C)C(=O)c(C)C(=O)C())C)COC1,45,0,46,,<eos>,eos,<bos> C C N C ( C ( ) C ( = O ) N 2 c c C ( C ) C ( = O ) c ( C ) C ( = O ) C ( ) ) C ) C O C 1 <eos> <eos> 2 c <eos> <eos> <eos> c r l S <eos> <unk> B 1 <pad> S [ 1 3 c l N 5 F = ) - S 4 = 4 [ C S o [ C r n c [ s o 3 2 N S F r H n # c = r 5 4 B - ] - N <eos> 2 <unk> <eos> # 5 c C # - c,15 15 18 15 5 15 5 6 15 5 13 19 6 18 9 23 23 15 5 15 6 15 5 13 19 6 23 5 15 6 15 5 13 19 6 15 5 6 6 15 6 15 19 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
89,O=C(CCc1cC(=C)C2cc2cc(c1C)C(CF)cC3cc2Cc1,40,0,41,,<eos>,eos,<bos> O = C ( C C c 1 c C ( = C ) C 2 c c 2 c c ( c 1 C ) C ( C F ) c C 3 c c 2 C c 1 <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> c - = - O <pad> [ ) o <unk> <pad> F 1 ) 3 O F B 4 2 - S ) F O 1 B s n N ( N O 4 ) ( = ] - O 1 l o 2 n l # O l s - o H <eos> 4 1 4 # F n s l ( # n c ),19 13 15 5 15 15 23 8 23 15 5 13 15 6 15 9 23 23 9 23 23 5 23 8 15 6 15 5 15 16 6 23 15 10 23 23 9 15 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
90,O=C(NC1ccccc(-c2ccccc1)c1-ccccccc2cc1,37,0,38,,<eos>,eos,<bos> O = C ( N C 1 c c c c c ( - c 2 c c c c c 1 ) c 1 - c c c c c c c 2 c c 1 <eos> 2 1 <eos> <eos> <eos> 1 <eos> 2 <eos> 1 <eos> <eos> 1 <eos> s 2 4 N s <pad> 3 B H l O 1 = 2 N 4 H F H 5 r N C <unk> ( C ) N B <unk> - F S o 2 ) 5 4 ] N <pad> l <eos> l n 4 C N = ( - 2 ] n c [ H ( ) ] 5 l # S - = -,19 13 15 5 18 15 8 23 23 23 23 23 5 7 23 9 23 23 23 23 23 8 6 23 8 7 23 23 23 23 23 23 23 9 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
91,COc1cc(C)cc1c(C1Oc2c1c(=O)cc1,29,0,30,,<eos>,eos,<bos> C O c 1 c c ( C ) c c 1 c ( C 1 O c 2 c 1 c ( = O ) c c 1 <eos> <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> ( ] 5 n ) 1 ( B [ <pad> s H - B 3 B o = # ) n F ) 4 ( = ] - ) n H n O o B = N ( o r S l - 5 <pad> # 3 4 N 2 <eos> ] # = F ) l n = c # 5 ) S l 5 ),15 19 23 8 23 23 5 15 6 23 23 8 23 5 15 8 19 23 9 23 8 23 5 13 19 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
92,COCCNCCCNCC(=O)NCCC1Ccc1c1c,27,0,28,,<eos>,eos,<bos> C O C C N C C C N C C ( = O ) N C C C 1 C c c 1 c 1 c <eos> 1 <eos> C <eos> <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> n = ) ] 3 s <unk> B 3 <eos> l <eos> 3 F o <eos> o H 1 B n <unk> B = ] - C o <unk> N n H r ] = - 3 S ] H S F B r O 4 2 C l S s o <pad> - 1 n 1 c 5 [ N F H s r # -,15 19 15 15 18 15 15 15 18 15 15 5 13 19 6 18 15 15 15 8 15 23 23 8 23 8 23,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
93,COc1ccc(-c2nc(C(CncC)c3ccnc3C)cn2)c1,36,0,37,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( C ( C n c C ) c 3 c c n c 3 C ) c n 2 ) c 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> 1 <eos> r # [ # <unk> <pad> [ ) 5 ) # 1 N F 5 C N s <eos> s ] 4 o = - <eos> 5 S = N <unk> O - F ) N 4 n ] s n O o 5 n ] = r - ) [ 2 r ] # o <eos> = H C <eos> ( <unk> 5 N <unk> l,15 19 23 8 23 23 23 5 7 23 9 25 23 5 15 5 15 25 23 15 6 23 10 23 23 25 23 10 15 6 23 25 9 6 23 8,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
94,C=CCC1Cc1ccc(C)C(=O)N2c1c11C1,29,0,30,,<eos>,eos,<bos> C = C C C 1 C c 1 c c c ( C ) C ( = O ) N 2 c 1 c 1 1 C 1 <eos> C C <eos> <eos> = 1 <eos> C 1 <eos> <eos> <eos> 1 <eos> c 2 <eos> 1 <eos> <eos> C <eos> = r n o 4 B F - c ) c l H S <pad> O H C 2 4 O N o = <eos> - H O 1 5 # 3 O ] O = o 3 4 <unk> o S r 3 ] 4 o <pad> l <pad> ) ( l ] o <pad> ( S 2 C ( l # <pad> # c =,15 13 15 15 15 8 15 23 8 23 23 23 5 15 6 15 5 13 19 6 18 9 23 8 23 8 8 15 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
95,Cc1ccnc(C)c1CNC(=O)c1ccccc1c1CO,31,0,32,,<eos>,eos,<bos> C c 1 c c n c ( C ) c 1 C N C ( = O ) c 1 c c c c c 1 c 1 C O <eos> 1 = <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> # B r 5 <eos> S F - 5 C s ) O 1 - ] N <unk> 3 ( o <unk> 4 <pad> 4 # S O N 5 1 = r l [ s ) S ] N 5 - ) c 5 <unk> C <pad> r <eos> 2 s 2 c F 1 <eos> l <pad> 3 B # = C 4 <unk> -,15 23 8 23 23 25 23 5 15 6 23 8 15 18 15 5 13 19 6 23 8 23 23 23 23 23 8 23 8 15 19,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
96,COc1ccc(-c2ncc(]c(=O)(O-c3ccc((4)n3))cccc1,42,0,43,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c c ( ] c ( = O ) ( O - c 3 c c c ( ( 4 ) n 3 ) ) c c c c 1 <eos> <eos> ) <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 r ( # O H r <unk> 3 s = <pad> # c 5 s O 3 c l O C <pad> = ] - 3 2 <unk> H ] ) N <eos> [ 3 ( c 4 ) S = O ( 1 F 3 = r ( 2 ) 5 O # 3 N - 2 <eos> N 2 1 <eos> <pad> <unk> #,15 19 23 8 23 23 23 5 7 23 9 25 23 23 5 22 23 5 13 19 6 5 19 7 23 10 23 23 23 5 5 11 6 25 10 6 6 23 23 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
97,CN1CCN(C(=O)NC(c2cccc(CC(=O)c3(c)c(cC))CC),42,0,43,,<eos>,eos,<bos> C N 1 C C N ( C ( = O ) N C ( c 2 c c c c ( C C ( = O ) c 3 ( c ) c ( c C ) ) C C ) <eos> ) <eos> 1 <eos> C C <eos> <eos> <eos> ) H 3 ) - <pad> ] - ( F 4 ) 3 s ] C 2 B C 3 5 F [ = ] = o ] S - n = ] <unk> O 3 l [ 4 ) 2 <pad> <unk> 2 ) H S - 1 s F o 5 <eos> [ c N 3 - ] ( 4 5 n o r <eos>,15 18 8 15 15 18 5 15 5 13 19 6 18 15 5 23 9 23 23 23 23 5 15 15 5 13 19 6 23 10 5 23 6 23 5 23 15 6 6 15 15 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
98,COc1ccc(O)2ccc(cO)(CCC(=O)NCC=O)n(1)c1,38,0,39,,<eos>,eos,<bos> C O c 1 c c c ( O ) 2 c c c ( c O ) ( C C C ( = O ) N C C = O ) n ( 1 ) c 1 <eos> O <eos> <eos> 2 <eos> <eos> <eos> 1 c 1 1 <eos> <eos> <unk> ] [ s c S C ) ( c l O N ) = 4 H [ 2 <unk> n = c - 3 F ) H r = 4 2 # B 2 N 3 C S <eos> 2 l - 1 n # 2 o r 3 4 c n N O n <eos> 5 ) B s <pad> s ] ( 3 O,15 19 23 8 23 23 23 5 19 6 9 23 23 23 5 23 19 6 5 15 15 15 5 13 19 6 18 15 15 13 19 6 25 5 8 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
99,C=C(CCC(C)C(=O)N1CCNCCCC)1C,27,0,28,,<eos>,eos,<bos> C = C ( C C C ( C ) C ( = O ) N 1 C C N C C C C ) 1 C <eos> 1 <eos> 1 <eos> <eos> C 1 <eos> C 1 <eos> <eos> <eos> <eos> <eos> C <eos> 2 <eos> <eos> <eos> <eos> <eos> <eos> n 4 r ] 4 n c ) n = ( <eos> F 1 <pad> l = B 5 C n N r n - [ H S = C B H B s 4 <pad> F [ ] N 2 B F r ] H 2 C o s 4 B = c 1 ] <eos> F O r s ) ] F c 5 2,15 13 15 5 15 15 15 5 15 6 15 5 13 19 6 18 8 15 15 18 15 15 15 15 6 8 15,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
100,CC1CCN(C(=O)N2ccc(c(nC)c3c2c(=))cnCcC)C()C,42,0,43,,<eos>,eos,<bos> C C 1 C C N ( C ( = O ) N 2 c c c ( c ( n C ) c 3 c 2 c ( = ) ) c n C c C ) C ( ) C <eos> O C <eos> c = C <eos> <eos> <eos> 4 l - <eos> S <pad> ] s - o 3 F - = 3 H 5 3 <unk> 5 3 2 - 3 # r # O = O s l S [ O <unk> N 3 n H 1 l r # - B r N <pad> r N O 5 <eos> ] <eos> N ] S 4 5 1 H <pad> O 4 ),15 15 8 15 15 18 5 15 5 13 19 6 18 9 23 23 23 5 23 5 25 15 6 23 10 23 9 23 5 13 6 6 23 25 15 23 15 6 15 5 6 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
101,CC(C)(C)Cc11cccc1)c1ccccc1,26,0,27,,<eos>,eos,<bos> C C ( C ) ( C ) C c 1 1 c c c c 1 ) c 1 c c c c c 1 <eos> <eos> 1 1 <eos> <eos> <eos> 1 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> C <eos> 1 <eos> <eos> <eos> C 2 <eos> n ] O <pad> c <pad> C r <unk> C B F 4 1 3 N B <unk> O <eos> - c B - ] n = c N <unk> H F N O B # 4 3 = N 5 F n r 5 S r C 5 s 3 H 5 # S [ N c <eos> 1 <pad> o ) s r l 2,15 15 5 15 6 5 15 6 15 23 8 8 23 23 23 23 8 6 23 8 23 23 23 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
102,Cc1cc(C)c(C)CC)NC(=O)Nc2cccc(F)cc2F)c(1)c11,43,0,44,,<eos>,eos,<bos> C c 1 c c ( C ) c ( C ) C C ) N C ( = O ) N c 2 c c c c ( F ) c c 2 F ) c ( 1 ) c 1 1 <eos> n 1 <eos> <eos> H <eos> 1 <eos> - # C ( s <pad> # - r N C 5 B ) 2 n = H 1 2 5 2 o = H c l H B l s O - # O N = C 1 <pad> 1 C ) O n H F 1 O r s o ) r l n 1 <eos> F 4 S H 5 <pad> C 5 4,15 23 8 23 23 5 15 6 23 5 15 6 15 15 6 18 15 5 13 19 6 18 23 9 23 23 23 23 5 16 6 23 23 9 16 6 23 5 8 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
103,C#CNC(C2CN(C(C)C)CCCC)C)c11,27,0,28,,<eos>,eos,<bos> C # C N C ( C 2 C N ( C ( C ) C ) C C C C ) C ) c 1 1 <eos> C <eos> 1 <eos> <eos> <eos> C <eos> <eos> C <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> 2 <eos> <eos> <eos> <eos> <eos> <unk> c N 4 H ) F n <unk> S <pad> H ] n N o r 5 1 4 n N <unk> n 5 [ B - 2 s ] <pad> # ] l = N 3 1 C H F B 3 5 [ # C s o H o n s # 4 H # o O H l ] ) <pad> l S,15 4 15 18 15 5 15 9 15 18 5 15 5 15 6 15 6 15 15 15 15 6 15 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
104,NC(=O)c1cc2c(-c2cccccnc)[nH]ccccc[c3ccn2cc1,43,0,44,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 2 c c c c c n c ) [ n H ] c c c c c [ c 3 c c n 2 c c 1 <eos> <eos> <eos> <eos> 2 <eos> <eos> 2 <eos> # s S ] O 4 F o ( <eos> B ) B c ) C H 1 s B n S 1 2 # 1 B <unk> = N n O [ H # ( = 4 <unk> C O F o F B ] 4 c H S - s [ s n ( 4 H F n <pad> l = c n o n,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 9 23 23 23 23 23 25 23 6 21 25 17 22 23 23 23 23 23 21 23 10 23 23 25 9 23 23 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
