sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
72,O=C(OCC(=O)N1CC2CC(CC(CO)C2)C(=O)N1CC(C)(C)C,44,0,45,,<eos>,eos,<bos> O = C ( O C C ( = O ) N 1 C C 2 C C ( C C ( C O ) C 2 ) C ( = O ) N 1 C C ( C ) ( C ) C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 19 15 15 5 13 19 6 18 8 15 15 9 15 15 5 15 15 5 15 19 6 15 9 6 15 5 13 19 6 18 8 15 15 5 15 6 5 15 6 15,C,(C)C,1,0,,0,3,0,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
73,CCCOc1ccc(CNc2nc(C)nc3sc(C)c(C)c23)cc1,38,0,39,,<eos>,eos,<bos> C C C O c 1 c c c ( C N c 2 n c ( C ) n c 3 s c ( C ) c ( C ) c 2 3 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 15 19 23 8 23 23 23 5 15 18 23 9 25 23 5 15 6 25 23 10 28 23 5 15 6 23 5 15 6 23 9 10 6 23 23 8,1,)cc1,0,0,,0,2,0,CCCOc1ccc(CNc2nc(C)nc3sc(C)c(C)c23)cc1,True,True,1,True,,341.48,5.017,47.04,1.0,5.0,6.0,0.6839,2.1783,False,0.5757,Borderline,True
74,CS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,41,0,42,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c c ( N C ( = O ) c 2 c c c 3 c ( c 2 ) O C O 3 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 18 15 5 13 19 6 23 9 23 23 23 10 23 5 23 9 6 19 15 19 10 6 23 23 8,1,)cc1,0,0,,0,2,0,CS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)OCO3)cc1,True,True,1,True,,319.34,2.071,81.7,1.0,5.0,3.0,0.9364,1.7886,True,0.9511,Strong candidate,True
75,Oc1ccc(-c2nnc(C3CC3)nc2-c2ccccc2)nc1,36,0,37,,<eos>,eos,<bos> O c 1 c c c ( - c 2 n n c ( C 3 C C 3 ) n c 2 - c 2 c c c c c 2 ) n c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 23 8 23 23 23 5 7 23 9 25 25 23 5 15 10 15 15 10 6 25 23 9 7 23 9 23 23 23 23 23 9 6 25 23 8,1,)nc1,0,0,,0,2,0,Oc1ccc(-c2nnc(C3CC3)nc2-c2ccccc2)nc1,True,True,1,True,,290.33,3.184,71.79,1.0,5.0,3.0,0.8017,2.4416,True,0.8322,Strong candidate,True
76,CC(NC(=O)NCC(=O)Nc1ccccc1Cl)N1CCCC1,35,0,36,,<eos>,eos,<bos> C C ( N C ( = O ) N C C ( = O ) N c 1 c c c c c 1 C l ) N 1 C C C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 18 15 5 13 19 6 18 15 15 5 13 19 6 18 23 8 23 23 23 23 23 8 15 24 6 18 8 15 15 15 15 8,1,CCC1,0,0,,0,2,0,CC(NC(=O)NCC(=O)Nc1ccccc1Cl)N1CCCC1,True,True,1,True,,324.81,2.019,73.47,3.0,3.0,5.0,0.7755,2.5739,True,0.9136,Strong candidate,True
77,CN1CCC(c2ccc(-c3ccc(F)cc3)CC2)c(=O)[nH]c1=O,43,0,44,,<eos>,eos,<bos> C N 1 C C C ( c 2 c c c ( - c 3 c c c ( F ) c c 3 ) C C 2 ) c ( = O ) [ n H ] c 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 8 15 15 15 5 23 9 23 23 23 5 7 23 10 23 23 23 5 16 6 23 23 10 6 15 15 9 6 23 5 13 19 6 21 25 17 22 23 8 13 19,O,c1=O,0,0,,0,3,1,CN1CCC(C2=CC=C(c3ccc(F)cc3)CC2)C(=O)NC1=O,True,True,1,True,,314.36,3.117,49.41,1.0,2.0,2.0,0.9116,3.3441,True,0.8251,Strong candidate,True
78,Cc1cccc(C2CCCN(c3cccc(C(F)(F)F)c3)C2=O)c1,41,0,42,,<eos>,eos,<bos> C c 1 c c c c ( C 2 C C C N ( c 3 c c c c ( C ( F ) ( F ) F ) c 3 ) C 2 = O ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 23 5 15 9 15 15 15 18 5 23 10 23 23 23 23 5 15 5 16 6 5 16 6 16 6 23 10 6 15 9 13 19 6 23 8,1,O)c1,0,0,,0,4,0,Cc1cccc(C2CCCN(c3cccc(C(F)(F)F)c3)C2=O)c1,True,True,1,True,,333.35,4.924,20.31,0.0,1.0,2.0,0.7634,2.618,True,0.8044,Strong candidate,True
79,Cc1cc(C2CCCN2C(=O)C2CC2)c2ccc(F)c(F)c21,39,0,40,,<eos>,eos,<bos> C c 1 c c ( C 2 C C C N 2 C ( = O ) C 2 C C 2 ) c 2 c c c ( F ) c ( F ) c 2 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 5 15 9 15 15 15 18 9 15 5 13 19 6 15 9 15 15 9 6 23 9 23 23 23 5 16 6 23 5 16 6 23 9 8,1,)c21,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
80,Cc1ccccc1-c1nnc(-c2ccccc2NC(=O)C2CC2)cc1,40,0,41,,<eos>,eos,<bos> C c 1 c c c c c 1 - c 1 n n c ( - c 2 c c c c c 2 N C ( = O ) C 2 C C 2 ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 23 23 8 7 23 8 25 25 23 5 7 23 9 23 23 23 23 23 9 18 15 5 13 19 6 15 9 15 15 9 6 23 23 8,1,)cc1,0,0,,0,2,0,Cc1ccccc1-c1ccc(-c2ccccc2NC(=O)C2CC2)nn1,True,True,1,True,,329.4,4.468,54.88,1.0,3.0,4.0,0.7682,1.9813,True,0.8101,Strong candidate,True
81,O=C(CNC(=O)NC1CCCCC1)c1cccs1,28,0,29,,<eos>,eos,<bos> O = C ( C N C ( = O ) N C 1 C C C C C 1 ) c 1 c c c s 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 15 18 15 5 13 19 6 18 15 8 15 15 15 15 15 8 6 23 8 23 23 23 28 8,1,ccs1,0,0,,0,2,0,O=C(NCC(=O)c1cccs1)NC1CCCCC1,True,True,1,True,,266.37,2.563,58.2,2.0,3.0,4.0,0.8228,2.1222,True,0.9027,Strong candidate,True
82,O=C(OCC(=O)Nc1ccccc1)c1ccc2c(c1)OCO2,36,0,37,,<eos>,eos,<bos> O = C ( O C C ( = O ) N c 1 c c c c c 1 ) c 1 c c c 2 c ( c 1 ) O C O 2 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 13 15 5 19 15 15 5 13 19 6 18 23 8 23 23 23 23 23 8 6 23 8 23 23 23 9 23 5 23 8 6 19 15 19 9,2,OCO2,0,0,,0,2,0,O=C(COC(=O)c1ccc2c(c1)OCO2)Nc1ccccc1,True,True,1,True,,299.28,2.211,73.86,1.0,5.0,4.0,0.8762,1.7043,True,0.9277,Strong candidate,True
83,CCCCCCc1noc(C2CCCCC2)c1NC(=O)c1ccco1,36,0,37,,<eos>,eos,<bos> C C C C C C c 1 n o c ( C 2 C C C C C 2 ) c 1 N C ( = O ) c 1 c c c o 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 15 15 15 15 23 8 25 26 23 5 15 9 15 15 15 15 15 9 6 23 8 18 15 5 13 19 6 23 8 23 23 23 26 8,1,cco1,0,0,,0,1,0,CCCCCCc1noc(C2CCCCC2)c1NC(=O)c1ccco1,True,True,1,True,,344.46,5.69,68.27,1.0,4.0,8.0,0.6245,2.6005,False,0.6299,Strong candidate,True
84,Cn1cc(-c2ccccc2)c2c(c1)c(=O)n(C)c1=O,36,0,37,,<eos>,eos,<bos> C n 1 c c ( - c 2 c c c c c 2 ) c 2 c ( c 1 ) c ( = O ) n ( C ) c 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 25 8 23 23 5 7 23 9 23 23 23 23 23 9 6 23 9 23 5 23 8 6 23 5 13 19 6 25 5 15 6 23 8 13 19,O,c1=O,0,0,1 2,2,1,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
85,CN(CC1CCOCC1)c1ccc(-c2ccccc2)nc1,32,0,33,,<eos>,eos,<bos> C N ( C C 1 C C O C C 1 ) c 1 c c c ( - c 2 c c c c c 2 ) n c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 5 15 15 8 15 15 19 15 15 8 6 23 8 23 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8,1,)nc1,0,0,,0,1,0,CN(CC1CCOCC1)c1ccc(-c2ccccc2)nc1,True,True,1,True,,282.39,3.611,25.36,0.0,3.0,4.0,0.8563,2.1616,True,0.8374,Strong candidate,True
86,Cc1noc(C)c1CNC(=O)c1ccc(Cl)cc1Cl,32,0,33,,<eos>,eos,<bos> C c 1 n o c ( C ) c 1 C N C ( = O ) c 1 c c c ( C l ) c c 1 C l <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 25 26 23 5 15 6 23 8 15 18 15 5 13 19 6 23 8 23 23 23 5 15 24 6 23 23 8 15 24,l,c1Cl,0,0,,0,1,0,Cc1noc(C)c1CNC(=O)c1ccc(Cl)cc1Cl,True,True,1,True,,299.16,3.528,55.13,1.0,3.0,3.0,0.9429,1.9926,True,0.8645,Strong candidate,True
87,COC(=O)C(c1cccc(-c2ccccc2)n1)N1CCC(c2ncc(C3CC3)nc2)C1,53,0,54,,<eos>,eos,<bos> C O C ( = O ) C ( c 1 c c c c ( - c 2 c c c c c 2 ) n 1 ) N 1 C C C ( c 2 n c c ( C 3 C C 3 ) n c 2 ) C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 15 5 13 19 6 15 5 23 8 23 23 23 23 5 7 23 9 23 23 23 23 23 9 6 25 8 6 18 8 15 15 15 5 23 9 25 23 23 5 15 10 15 15 10 6 25 23 9 6 15 8,1,2)C1,0,0,,0,2,0,COC(=O)C(c1cccc(-c2ccccc2)n1)N1CCC(c2cnc(C3CC3)cn2)C1,True,True,1,True,,414.51,4.12,68.21,0.0,6.0,6.0,0.5654,3.4775,True,0.7617,Strong candidate,True
88,CNC(=O)C1CCN(C(=O)C2CCC(=O)N2CCOCC2)CC1,39,0,40,,<eos>,eos,<bos> C N C ( = O ) C 1 C C N ( C ( = O ) C 2 C C C ( = O ) N 2 C C O C C 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 15 9 15 15 15 5 13 19 6 18 9 15 15 19 15 15 9 6 15 15 8,1,)CC1,0,0,2,1,2,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
89,COc1ccc(CN(C)C(=O)c2ccc3c(c2)CCC(=O)N3)c(C)c1,45,0,46,,<eos>,eos,<bos> C O c 1 c c c ( C N ( C ) C ( = O ) c 2 c c c 3 c ( c 2 ) C C C ( = O ) N 3 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 23 5 15 18 5 15 6 15 5 13 19 6 23 9 23 23 23 10 23 5 23 9 6 15 15 15 5 13 19 6 18 10 6 23 5 15 6 23 8,1,C)c1,0,0,,0,2,0,COc1ccc(CN(C)C(=O)c2ccc3c(c2)CCC(=O)N3)c(C)c1,True,True,1,True,,338.41,3.161,58.64,1.0,3.0,4.0,0.9315,2.1723,True,0.8629,Strong candidate,True
90,CC(C)N1CCN(c2nc(-c3ccc(Cl)cc3)CCCC2)nc(C)c1C,44,0,45,,<eos>,eos,<bos> C C ( C ) N 1 C C N ( c 2 n c ( - c 3 c c c ( C l ) c c 3 ) C C C C 2 ) n c ( C ) c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 18 8 15 15 18 5 23 9 25 23 5 7 23 10 23 23 23 5 15 24 6 23 23 10 6 15 15 15 15 9 6 25 23 5 15 6 23 8 15,C,)c1C,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
91,C#CCN1CCOc2ccccc2N1Cc1ccccc1,28,0,29,,<eos>,eos,<bos> C # C C N 1 C C O c 2 c c c c c 2 N 1 C c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 4 15 15 18 8 15 15 19 23 9 23 23 23 23 23 9 18 8 15 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,0,0,C#CCN1CCOc2ccccc2N1Cc1ccccc1,True,True,1,True,,278.36,2.936,15.71,0.0,3.0,3.0,0.8029,2.5793,True,0.8674,Strong candidate,True
92,CCCCCC(=O)Nc1nc2ccc(-c3ccc(C)cc3)nc2c1,38,0,39,,<eos>,eos,<bos> C C C C C C ( = O ) N c 1 n c 2 c c c ( - c 3 c c c ( C ) c c 3 ) n c 2 c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 15 15 15 15 5 13 19 6 18 23 8 25 23 9 23 23 23 5 7 23 10 23 23 23 5 15 6 23 23 10 6 25 23 9 23 8,1,c2c1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
93,CC1(C)C(C(=O)N2CCCC2C(=O)Nc2ccc(F)cc2)CC1=O,43,0,44,,<eos>,eos,<bos> C C 1 ( C ) C ( C ( = O ) N 2 C C C C 2 C ( = O ) N c 2 c c c ( F ) c c 2 ) C C 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 8 5 15 6 15 5 15 5 13 19 6 18 9 15 15 15 15 9 15 5 13 19 6 18 23 9 23 23 23 5 16 6 23 23 9 6 15 15 8 13 19,O,C1=O,0,0,,0,2,0,CC1(C)C(=O)CC1C(=O)N1CCCC1C(=O)Nc1ccc(F)cc1,True,True,1,True,,332.37,2.37,66.48,1.0,3.0,3.0,0.924,3.0301,True,0.9344,Strong candidate,True
94,Nc1cc(C2NCCN(Cc3ccncc3)CCCCC2)nnc1C,35,0,36,,<eos>,eos,<bos> N c 1 c c ( C 2 N C C N ( C c 3 c c n c c 3 ) C C C C C 2 ) n n c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 23 8 23 23 5 15 9 18 15 15 18 5 15 23 10 23 23 25 23 23 10 6 15 15 15 15 15 9 6 25 25 23 8 15,C,nc1C,0,0,,0,2,0,Cc1nnc(C2CCCCCN(Cc3ccncc3)CCN2)cc1N,True,True,1,True,,340.48,2.469,79.96,2.0,6.0,3.0,0.8934,3.5558,True,0.8801,Strong candidate,True
95,Cn1nc(-c2ccc(NCc3cccc(Cl)c3)c2c(=O)[nH]c2=O)cc1,47,0,48,,<eos>,eos,<bos> C n 1 n c ( - c 2 c c c ( N C c 3 c c c c ( C l ) c 3 ) c 2 c ( = O ) [ n H ] c 2 = O ) c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 25 8 25 23 5 7 23 9 23 23 23 5 18 15 23 10 23 23 23 23 5 15 24 6 23 10 6 23 9 23 5 13 19 6 21 25 17 22 23 9 13 19 6 23 23 8,1,)cc1,0,0,2,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
96,CCOC(=O)Cn1cc(NCc2ccc(Cl)cc2)c(C)c1C,36,0,37,,<eos>,eos,<bos> C C O C ( = O ) C n 1 c c ( N C c 2 c c c ( C l ) c c 2 ) c ( C ) c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 19 15 5 13 19 6 15 25 8 23 23 5 18 15 23 9 23 23 23 5 15 24 6 23 23 9 6 23 5 15 6 23 8 15,C,)c1C,0,0,,0,2,0,CCOC(=O)Cn1cc(NCc2ccc(Cl)cc2)c(C)c1C,True,True,1,True,,320.82,3.934,43.26,1.0,3.0,6.0,0.82,2.2992,True,0.7948,Strong candidate,True
97,CCOC(=O)C1CC(c2nc(C3CC3)nc3ccc(Cl)cc32)CC1=O,44,0,45,,<eos>,eos,<bos> C C O C ( = O ) C 1 C C ( c 2 n c ( C 3 C C 3 ) n c 3 c c c ( C l ) c c 3 2 ) C C 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 19 15 5 13 19 6 15 8 15 15 5 23 9 25 23 5 15 10 15 15 10 6 25 23 10 23 23 23 5 15 24 6 23 23 10 9 6 15 15 8 13 19,O,C1=O,0,0,,0,2,0,CCOC(=O)C1CC(c2nc(C3CC3)nc3ccc(Cl)cc23)CC1=O,True,True,1,True,,358.83,3.786,69.15,0.0,5.0,4.0,0.614,3.4554,True,0.836,Strong candidate,True
98,CN1C(=O)CCN(Cc2ccc(-n3ccnn3)cc2)CC1,35,0,36,,<eos>,eos,<bos> C N 1 C ( = O ) C C N ( C c 2 c c c ( - n 3 c c n n 3 ) c c 2 ) C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 8 15 5 13 19 6 15 15 18 5 15 23 9 23 23 23 5 7 25 10 23 23 25 25 10 6 23 23 9 6 15 15 8,1,)CC1,0,0,,0,2,0,CN1CCN(Cc2ccc(-n3ccnn3)cc2)CCC1=O,True,True,1,True,,285.35,0.931,54.26,0.0,4.0,3.0,0.8417,2.3404,True,0.8753,Strong candidate,True
99,CC(=O)N1CCCC(c2nc(-c3ccc(Cl)cc3)CCCC2)nc1C,42,0,43,,<eos>,eos,<bos> C C ( = O ) N 1 C C C C ( c 2 n c ( - c 3 c c c ( C l ) c c 3 ) C C C C 2 ) n c 1 C <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 13 19 6 18 8 15 15 15 15 5 23 9 25 23 5 7 23 10 23 23 23 5 15 24 6 23 23 10 6 15 15 15 15 9 6 25 23 8 15,C,nc1C,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
100,CC(C)NC(=O)c1ccccc1-c1ccccc1,28,0,29,,<eos>,eos,<bos> C C ( C ) N C ( = O ) c 1 c c c c c 1 - c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 15 5 15 6 18 15 5 13 19 6 23 8 23 23 23 23 23 8 7 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CC(C)NC(=O)c1ccccc1-c1ccccc1,True,True,1,True,,239.32,3.492,29.1,1.0,1.0,3.0,0.8724,1.4551,True,0.8196,Strong candidate,True
101,CNC(=O)C1CCN(C(=O)C2CCCN(c3ccccc3)CC2)CC1=O,43,0,44,,<eos>,eos,<bos> C N C ( = O ) C 1 C C N ( C ( = O ) C 2 C C C N ( c 3 c c c c c 3 ) C C 2 ) C C 1 = O <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 15 8 15 15 18 5 15 5 13 19 6 15 9 15 15 15 18 5 23 10 23 23 23 23 23 10 6 15 15 9 6 15 15 8 13 19,O,C1=O,0,0,,0,2,0,CNC(=O)C1CCN(C(=O)C2CCCN(c3ccccc3)CC2)CC1=O,True,True,1,True,,357.45,1.457,69.72,1.0,4.0,3.0,0.8317,3.005,True,0.9214,Strong candidate,True
102,Cc1ccc(-c2ccnc(NCc3cccc(Cl)c3)n2)c(C)c1,39,0,40,,<eos>,eos,<bos> C c 1 c c c ( - c 2 c c n c ( N C c 3 c c c c ( C l ) c 3 ) n 2 ) c ( C ) c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 23 8 23 23 23 5 7 23 9 23 23 25 23 5 18 15 23 10 23 23 23 23 5 15 24 6 23 10 6 25 9 6 23 5 15 6 23 8,1,C)c1,0,0,,0,3,0,Cc1ccc(-c2ccnc(NCc3cccc(Cl)c3)n2)c(C)c1,True,True,1,True,,323.83,5.026,37.81,1.0,3.0,4.0,0.7317,1.9857,False,0.6199,Strong candidate,True
103,COc1ccc(-c2cc(-c3cccc(Cl)c3)cc2N)nc1,36,0,37,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 c c ( - c 3 c c c c ( C l ) c 3 ) c c 2 N ) n c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 19 23 8 23 23 23 5 7 23 9 23 23 5 7 23 10 23 23 23 23 5 15 24 6 23 10 6 23 23 9 18 6 25 23 8,1,)nc1,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
104,CNC(=O)CNC(=O)CCC(=O)Nc1ccccc1,30,0,31,,<eos>,eos,<bos> C N C ( = O ) C N C ( = O ) C C C ( = O ) N c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,15 18 15 5 13 19 6 15 18 15 5 13 19 6 15 15 15 5 13 19 6 18 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CNC(=O)CNC(=O)CCC(=O)Nc1ccccc1,True,True,1,True,,263.3,0.267,87.3,3.0,3.0,6.0,0.688,1.6696,True,0.8988,Strong candidate,True
105,Oc1cc(Cl)ccc1NC(=O)c1ccccc1,27,0,28,,<eos>,eos,<bos> O c 1 c c ( C l ) c c c 1 N C ( = O ) c 1 c c c c c 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,19 23 8 23 23 5 15 24 6 23 23 23 8 18 15 5 13 19 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,O=C(Nc1ccc(Cl)cc1O)c1ccccc1,True,True,1,True,,247.68,3.298,49.33,2.0,2.0,2.0,0.8003,1.5064,True,0.8095,Strong candidate,True
106,N#CC(NC(=O)C1CCCN1C(=O)C(C)(C)C)C1CC1,37,0,38,,<eos>,eos,<bos> N # C C ( N C ( = O ) C 1 C C C N 1 C ( = O ) C ( C ) ( C ) C ) C 1 C C 1 <eos> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>,18 4 15 15 5 18 15 5 13 19 6 15 8 15 15 15 18 8 15 5 13 19 6 15 5 15 6 5 15 6 15 6 15 8 15 15 8,1,1CC1,0,0,,0,2,0,CC(C)(C)C(=O)N1CCCC1C(=O)NC(C#N)C1CC1,True,True,1,True,,277.37,1.442,73.2,1.0,3.0,3.0,0.848,3.2849,True,0.9237,Strong candidate,True
