sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
424,Cc1cc1ccc(C(=O)NC2Cc(C)CS)N(CCOCCOC)c1C2cc1,43,0,44.0,,<eos>,eos,<bos> C c 1 c c 1 c c c ( C ( = O ) N C 2 C c ( C ) C S ) N ( C C O C C O C ) c 1 C 2 c c 1 <eos> <eos> <eos> <eos> <eos> 1 C 2 N = N n - # [ B H s = # O - B - C - N F 1 s = c S F l o S ] 2 <eos> n <eos> 4 o N c S H s H = O H 1 [ o - O N o F = s H ( r F N 4 F H C ( H ] s,15 23 8 23 23 8 23 23 23 5 15 5 13 19 6 18 15 9 15 23 5 15 6 15 20 6 18 5 15 15 19 15 15 19 15 6 23 8 15 9 23 23 8,1,2cc1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
425,CC(C)CN1C(=O)N1CC=C2c2c(HC(cc2ccnc[F)]C)c1C2cC1,47,0,48.0,,<eos>,eos,<bos> C C ( C ) C N 1 C ( = O ) N 1 C C = C 2 c 2 c ( H C ( c c 2 c c n c [ F ) ] C ) c 1 C 2 c C 1 <eos> <eos> <eos> <eos> <eos> c F B O c B <eos> H ( = s 1 l - # l = B = s S B N # H - l 4 n S 1 o l # O o ( l F 4 H n [ F O N S 2 # c 2 H # s H n 4 c C 3 H N ) ] 4 ) =,15 15 5 15 6 15 18 8 15 5 13 19 6 18 8 15 15 13 15 9 23 9 23 5 17 15 5 23 23 9 23 23 25 23 21 16 6 22 15 6 23 8 15 9 23 15 8,1,2cC1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
426,O=C(Nc1ccn(Cl)c1F)cccc(c1cccC1),31,0,32.0,,<eos>,eos,<bos> O = C ( N c 1 c c n ( C l ) c 1 F ) c c c c ( c 1 c c c C 1 ) <eos> C 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 2 1 C 2 <eos> <eos> <eos> 2 N = l o ( c - s ) s 1 # H # o s ( F B # N B S r B s S [ H 2 s B = - = l n 4 = - C ] - c r o F N H r 1 [ F # n ) 3 N l n = F n H ( H l ),19 13 15 5 18 23 8 23 23 25 5 15 24 6 23 8 16 6 23 23 23 23 5 23 8 23 23 23 15 8 6,),cC1),0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
427,Nc1cc(Cnn2ncn2c3cc(n3)cc3cc3nc2)cncn2nc21c11Oc2,47,0,48.0,,<eos>,eos,<bos> N c 1 c c ( C n n 2 n c n 2 c 3 c c ( n 3 ) c c 3 c c 3 n c 2 ) c n c n 2 n c 2 1 c 1 1 O c 2 <eos> C <eos> <eos> <eos> s # = s <eos> # F <eos> F O 5 O # O F c F [ s 4 ] S B c s - S N - F # - o H S l O C o 4 S B # n S o S 3 [ r 5 # O l O n s n C ] 5 c S = O 5 l,18 23 8 23 23 5 15 25 25 9 25 23 25 9 23 10 23 23 5 25 10 6 23 23 10 23 23 10 25 23 9 6 23 25 23 25 9 25 23 9 8 23 8 8 19 23 9,2,1Oc2,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
428,C=C(O)Cc1Ccc(C)cc1cnc2cc(cO)c(F)c3c2cHc11cc11C1CCC2srB-r3s1O4OFN#F2CFrHC#sFC(H4NHs2SlOc)4scHnOH2-NF[-oNolsc]HBlOF(Hn4)l,119,0,,,,max_length,<bos> C = C ( O ) C c 1 C c c ( C ) c c 1 c n c 2 c c ( c O ) c ( F ) c 3 c 2 c H c 1 1 c c 1 1 C 1 C C C 2 s r B - r 3 s 1 O 4 O F N # F 2 C F r H C # s F C ( H 4 N H s 2 S l O c ) 4 s c H n O H 2 - N F [ - o N o l s c ] H B l O F ( H n 4 ) l,15 13 15 5 19 6 15 23 8 15 23 23 5 15 6 23 23 8 23 25 23 9 23 23 5 23 19 6 23 5 16 6 23 10 23 9 23 17 23 8 8 23 23 8 8 15 8 15 15 15 9 28 27 14 7 27 10 28 8 19 11 19 16 18 4 16 9 15 16 27 17 15 4 28 16 15 5 17 11 18 17 28 9 20 24 19 23 6 11 28 23 17 25 19 17 9 7 18 16 21 7 26 18 26 24 28 23 22 17 14 24 19 16 5 17 25 11 6 24,l,n4)l,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
429,CCCCcnc1CC(=O)N1C(=O)N1CCCCC1C,30,0,31.0,,<eos>,eos,<bos> C C C C c n c 1 C C ( = O ) N 1 C ( = O ) N 1 C C C C C 1 C <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C 1 <eos> <eos> 1 O 2 1 C 2 <eos> r = C <eos> - [ c n 2 ( # c H F l ) c B F N O ( o n 3 o # N = F l # n # l - n N r H F 2 B ) n S 1 N r = l s n F O C s ( = N # = # n 1 ] ),15 15 15 15 23 25 23 8 15 15 5 13 19 6 18 8 15 5 13 19 6 18 8 15 15 15 15 15 8 15,C,CC1C,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
430,O=C(NC(CC)1c1ccc(n1)c1nccc1cc1cccc1)cc1,39,0,40.0,,<eos>,eos,<bos> O = C ( N C ( C C ) 1 c 1 c c c ( n 1 ) c 1 n c c c 1 c c 1 c c c c 1 ) c c 1 <eos> <eos> <eos> <eos> <eos> 1 C C 1 <eos> <eos> 2 l 1 B F ( c # F c r ) s O # - c 1 c B O 4 = N - r ( s S 2 N # s = - H [ = H 4 o N o 2 C # = H 3 N l S N o n O o n C H N n S ) H n 3 - l,19 13 15 5 18 15 5 15 15 6 8 23 8 23 23 23 5 25 8 6 23 8 25 23 23 23 8 23 23 8 23 23 23 23 8 6 23 23 8,1,)cc1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
431,CCOc1nc(CC(C)=O)C2c2cc1C,24,0,25.0,,<eos>,eos,<bos> C C O c 1 n c ( C C ( C ) = O ) C 2 c 2 c c 1 C <eos> C <eos> <eos> 1 C O C 1 <eos> <eos> <eos> <eos> 1 1 <eos> <eos> <eos> 1 c 1 <eos> <eos> <eos> <eos> <eos> 2 o = C n S 4 [ B S O ( B F l 2 - O ) B 4 = r c r l N H r S = H ( F n 2 B o ) S 4 - S F r O n S ( - B N 4 s 5 O o H C O = N F ( H 5 C # F,15 15 19 23 8 25 23 5 15 15 5 15 6 13 19 6 15 9 23 9 23 23 8 15,C,cc1C,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
432,Fc1ccc(c2ccccccC1)C1CC1C2c1CC1,30,0,31.0,,<eos>,eos,<bos> F c 1 c c c ( c 2 c c c c c c C 1 ) C 1 C C 1 C 2 c 1 C C 1 <eos> <eos> <eos> <eos> 1 O C C 1 <eos> <eos> <eos> 2 1 C 1 C 1 C C 2 o 1 - F c N - F <eos> S <eos> O 5 l 2 - # l = H N H [ s S F o 5 - H 1 ( F N ( ] N - S r - = B c O N n 2 o 2 n ) C r N [ B O F = C s l H ) ] 1 S,16 23 8 23 23 23 5 23 9 23 23 23 23 23 23 15 8 6 15 8 15 15 8 15 9 23 8 15 15 8,1,1CC1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
433,O=C(C1(C(=O)NcCC)C2CCOC)(c(cc(C(C))(C2)2C=CN[nH11l2-c4l)O#BrnHNO#=HF-HF4nSB=r4(SF-oHBrS4(rCBn(NH1s4-#roB)2B(rFOo4)2H)]),119,0,,,,max_length,<bos> O = C ( C 1 ( C ( = O ) N c C C ) C 2 C C O C ) ( c ( c c ( C ( C ) ) ( C 2 ) 2 C = C N [ n H 1 1 l 2 - c 4 l ) O # B r n H N O # = H F - H F 4 n S B = r 4 ( S F - o H B r S 4 ( r C B n ( N H 1 s 4 - # r o B ) 2 B ( r F O o 4 ) 2 H ) ] ),19 13 15 5 15 8 5 15 5 13 19 6 18 23 15 15 6 15 9 15 15 19 15 6 5 23 5 23 23 5 15 5 15 6 6 5 15 9 6 9 15 13 15 18 21 25 17 8 8 24 9 7 23 11 24 6 19 4 14 27 25 17 18 19 4 13 17 16 7 17 16 11 25 20 14 13 27 11 5 20 16 7 26 17 14 27 20 11 5 27 15 14 25 5 18 17 8 28 11 7 4 27 26 14 6 9 14 5 27 16 19 26 11 6 9 17 6 22 6,),H)]),1,0,,0,4,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
434,C=C(CNC(=O)N1CCC(CC)C)Cc1CN,27,0,28.0,,<eos>,eos,<bos> C = C ( C N C ( = O ) N 1 C C C ( C C ) C ) C c 1 C N <eos> 1 C 1 C <eos> <eos> 1 C C 1 <eos> <eos> <eos> <eos> 1 2 1 1 C 1 1 C 2 c n B N c - S F 5 n H c F ( F B s O B c ) l - N = l H = [ # - s c l r l o N C c H F s r l = H S 1 n # c s = l B N 5 ( O n F - H ) # H c,15 13 15 5 15 18 15 5 13 19 6 18 8 15 15 15 5 15 15 6 15 6 15 23 8 15 18,N,c1CN,0,0,,0,2,0,C=C1CNC(=O)N(CCC(C)CC)C(CN)C1,True,True,1,True,,239.36,1.721,58.36,2.0,2.0,5.0,0.7177,3.996,True,0.868,Strong candidate,True
435,CC(C)cc2c(c2cNC(=O)NCC(=OC(C)(CC)Cc)C)2cc1C1CCO1CC2N3nBo#N3-Oso1,64,0,65.0,,<eos>,eos,<bos> C C ( C ) c c 2 c ( c 2 c N C ( = O ) N C C ( = O C ( C ) ( C C ) C c ) C ) 2 c c 1 C 1 C C O 1 C C 2 N 3 n B o # N 3 - O s o 1 <eos> l <eos> N B 1 C 5 s S N l r H O N S = - F 5 c O l 4 C O - S c [ H S F = - r F c 1 o O F 3 - S O r ( H s c 3 l ),15 15 5 15 6 23 23 9 23 5 23 9 23 18 15 5 13 19 6 18 15 15 5 13 19 15 5 15 6 5 15 15 6 15 23 6 15 6 9 23 23 8 15 8 15 15 19 8 15 15 9 18 10 25 14 26 4 18 10 7 19 28 26 8,1,Oso1,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
436,COc1cnc2-n2c(C(-c3c(C(nc)c3cncn(O))c4)nc)1C1=O21CC2cO3oONnslonFONOBNOH4C=SO-N[nSoS4BOF-rosBH(C)O#=Slos](lBSc-BlsF4sc3O),119,0,,,,max_length,<bos> C O c 1 c n c 2 - n 2 c ( C ( - c 3 c ( C ( n c ) c 3 c n c n ( O ) ) c 4 ) n c ) 1 C 1 = O 2 1 C C 2 c O 3 o O N n s l o n F O N O B N O H 4 C = S O - N [ n S o S 4 B O F - r o s B H ( C ) O # = S l o s ] ( l B S c - B l s F 4 s c 3 O ),15 19 23 8 23 25 23 9 7 25 9 23 5 15 5 7 23 10 23 5 15 5 25 23 6 23 10 23 25 23 25 5 19 6 6 23 11 6 25 23 6 8 15 8 13 19 9 8 15 15 9 23 19 10 26 19 18 25 28 24 26 25 16 19 18 19 14 18 19 17 11 15 13 20 19 7 18 21 25 20 26 20 11 14 19 16 7 27 26 28 14 17 5 15 6 19 4 13 20 24 26 28 22 5 24 14 20 23 7 14 24 28 16 11 28 23 10 19 6,),c3O),0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
437,C=C(N(Cc1n1CC2CF(C)=O)c1ccc[nc](cc)[nH]2C)n1,44,0,45.0,,<eos>,eos,<bos> C = C ( N ( C c 1 n 1 C C 2 C F ( C ) = O ) c 1 c c c [ n c ] ( c c ) [ n H ] 2 C ) n 1 <eos> <eos> 2 1 C l 2 l B # H ( - # N ) n N O N # - F C H = F n 2 N S N o S [ B - l N H 2 H B N 5 l n H ] F r C r s - O o s [ C B = B S s l S B ( r H ) 1 l 5,15 13 15 5 18 5 15 23 8 25 8 15 15 9 15 16 5 15 6 13 19 6 23 8 23 23 23 21 25 23 22 5 23 23 6 21 25 17 22 9 15 6 25 8,1,C)n1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
438,CC(C)C(CC)C1NC(=O)NC(CC(=O)=OcccC#cc)C2#c1nc12n1,48,0,49.0,,<eos>,eos,<bos> C C ( C ) C ( C C ) C 1 N C ( = O ) N C ( C C ( = O ) = O c c c C # c c ) C 2 # c 1 n c 1 2 n 1 <eos> <eos> <eos> <eos> r l 4 N c S 3 l ( H # F 3 - N l 2 N S C # F B C - S = - o l C 4 n H O 4 O 2 O C B l r N O [ # - r F 4 o 5 l B n H c O n F H ) c 5 l ],15 15 5 15 6 15 5 15 15 6 15 8 18 15 5 13 19 6 18 15 5 15 15 5 13 19 6 13 19 23 23 23 15 4 23 23 6 15 9 4 23 8 25 23 8 9 25 8,1,12n1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
439,CCN(CC(CO)C(CC)C1ccccc(C(F)c=OF)c12)cc1=c1121,45,0,46.0,,<eos>,eos,<bos> C C N ( C C ( C O ) C ( C C ) C 1 c c c c c ( C ( F ) c = O F ) c 1 2 ) c c 1 = c 1 1 2 1 <eos> C <eos> <eos> <eos> 2 N # C 4 S c s B - n c = - C c F # O C 4 C ( N C F l 2 H 4 c S n l - o F N o [ F ) H l n # - O 4 n r 2 N # = o 5 ] N F - c F - F C 5 n 2,15 15 18 5 15 15 5 15 19 6 15 5 15 15 6 15 8 23 23 23 23 23 5 15 5 16 6 23 13 19 16 6 23 8 9 6 23 23 8 13 23 8 8 9 8,1,1121,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
440,CC(C)(C)C(=O)NCC(C)Cc1CcCCFNC1,30,0,31.0,,<eos>,eos,<bos> C C ( C ) ( C ) C ( = O ) N C C ( C ) C c 1 C c C C F N C 1 <eos> <eos> c <eos> 1 1 <eos> 1 1 <eos> <eos> <eos> H <eos> C 1 = O 1 <eos> 2 N - [ n F 5 n 2 - r 3 # c B - H B - H O 5 H # N 2 - c O 2 n F 3 # o # O - o 4 r B 2 l = l ] 4 [ N 3 F c o = l F c - O N r = C H C n ] 2,15 15 5 15 6 5 15 6 15 5 13 19 6 18 15 15 5 15 6 15 23 8 15 23 15 15 16 18 15 8,1,FNC1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
441,O=C(CC(CCOCc)C1C)C(CC)C1CCc1C1,30,0,31.0,,<eos>,eos,<bos> O = C ( C C ( C C O C c ) C 1 C ) C ( C C ) C 1 C C c 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> C 1 C 1 <eos> 1 2 C 1 H 1 1 C 2 <eos> C s F N # S F s 3 H # c l F H C 4 H c l ( S B # l S = O = l s r n 4 l N [ F 4 H O l ) # S - S H n S N s = O s C S B 4 r s - H l ( ] ),19 13 15 5 15 15 5 15 15 19 15 23 6 15 8 15 6 15 5 15 15 6 15 8 15 15 23 8 15 8,1,c1C1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
442,CC(CCNCC(CO)CC1ncccccccccc1F),29,0,30.0,,<eos>,eos,<bos> C C ( C C N C C ( C O ) C C 1 n c c c c c c c c c c 1 F ) <eos> 1 1 <eos> <eos> C <eos> <eos> 1 C = O ( C = O C 1 2 1 C 2 n 1 F N ) <eos> # c B r <eos> O S 3 F 5 C 5 H 5 N o O - F # H S - n - n [ C H B = # H c n 3 F H # B = S C r c 2 o 5 B H s 3 ( - B s ( H 2 r 3 ),15 15 5 15 15 18 15 15 5 15 19 6 15 15 8 25 23 23 23 23 23 23 23 23 23 23 8 16 6,),c1F),0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
443,Cc1ccn2c(-c2ccC(=l)cCF)c1c1cnc1,31,0,32.0,,<eos>,eos,<bos> C c 1 c c n 2 c ( - c 2 c c C ( = l ) c C F ) c 1 c 1 c n c 1 <eos> <eos> <eos> C O <eos> <eos> 1 2 O c 1 O C 1 2 1 <eos> l <eos> <eos> 5 s [ - F N B 1 n s o O B l 1 B O 3 s H n O B o F o n 3 o - O o O C O N 4 r S H O B S c n 4 r ( r 2 N o # s H S c F 2 r s = F C ) 5 #,15 23 8 23 23 25 9 23 5 7 23 9 23 23 15 5 13 24 6 23 15 16 6 23 8 23 8 23 25 23 8,1,cnc1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
444,CC(Cc1c)cc2cnc2ncc(N)(=O)[nH]cccccccc1,38,0,39.0,,<eos>,eos,<bos> C C ( C c 1 c ) c c 2 c n c 2 n c c ( N ) ( = O ) [ n H ] c c c c c c c c 1 <eos> <eos> <eos> <eos> <eos> <eos> = O <eos> <eos> <eos> C 2 o n s l H c l S - o 1 B O = l H c F H s # - S l s c S # C n l O F - C O N o s r N ( l C o 1 H F C 1 H c 1 n s H ) s l 1 B 2 c s C 1 = -,15 15 5 15 23 8 23 6 23 23 9 23 25 23 9 25 23 23 5 18 6 5 13 19 6 21 25 17 22 23 23 23 23 23 23 23 23 8,1,ccc1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
445,COc1ccc(-c2cc(N)c(nc4c3ccc3cn3Cn)c3)c[c2c1cc1OC1CC2NOonOcnF(FOcOBcFrHS4)O(o=Hc]3[=#BOr-l3ocC]F)2S4=-#s1o#lon1SlOB2[=#l2,119,0,,,,max_length,<bos> C O c 1 c c c ( - c 2 c c ( N ) c ( n c 4 c 3 c c c 3 c n 3 C n ) c 3 ) c [ c 2 c 1 c c 1 O C 1 C C 2 N O o n O c n F ( F O c O B c F r H S 4 ) O ( o = H c ] 3 [ = # B O r - l 3 o c C ] F ) 2 S 4 = - # s 1 o # l o n 1 S l O B 2 [ = # l 2,15 19 23 8 23 23 23 5 7 23 9 23 23 5 18 6 23 5 25 23 11 23 10 23 23 23 10 23 25 10 15 25 6 23 10 6 23 21 23 9 23 8 23 23 8 19 15 8 15 15 9 18 19 26 25 19 23 25 16 5 16 19 23 19 14 23 16 27 17 20 11 6 19 5 26 13 17 23 22 10 21 13 4 14 19 27 7 24 10 26 23 15 22 16 6 9 20 11 13 7 4 28 8 26 4 24 26 25 8 20 24 19 14 9 21 13 4 24 9,2,=#l2,0,1,4,1,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
446,C=C1C1(C(=O)N(CC)CO)C(C)C=OOc(C(=O)(C)3)cCC1[nH11l2o=-Nsc]C-n3O#-oHlH2Hrn=o=#F4-[l1o5BS=cr]CnFHn-OS-#l-oFO4B4BSoS4#oS5c,119,0,,,,max_length,<bos> C = C 1 C 1 ( C ( = O ) N ( C C ) C O ) C ( C ) C = O O c ( C ( = O ) ( C ) 3 ) c C C 1 [ n H 1 1 l 2 o = - N s c ] C - n 3 O # - o H l H 2 H r n = o = # F 4 - [ l 1 o 5 B S = c r ] C n F H n - O S - # l - o F O 4 B 4 B S o S 4 # o S 5 c,15 13 15 8 15 8 5 15 5 13 19 6 18 5 15 15 6 15 19 6 15 5 15 6 15 13 19 19 23 5 15 5 13 19 6 5 15 6 10 6 23 15 15 8 21 25 17 8 8 24 9 26 13 7 18 28 23 22 15 7 25 10 19 4 7 26 17 24 17 9 17 27 25 13 26 13 4 16 11 7 21 24 8 26 12 14 20 13 23 27 22 15 25 16 17 25 7 19 20 7 4 24 7 26 16 19 11 14 11 14 20 26 20 11 4 26 20 12 23,c,oS5c,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
447,C=C1C1(C(=O)NcCC)C2CC(C)(=O)c(C(CO)(C2)2c1)N[nH]1l2,51,0,52.0,,<eos>,eos,<bos> C = C 1 C 1 ( C ( = O ) N c C C ) C 2 C C ( C ) ( = O ) c ( C ( C O ) ( C 2 ) 2 c 1 ) N [ n H ] 1 l 2 <eos> r <eos> 4 B O # C - n H 4 O H 3 # C - B o N n = B = r B 4 - c l S = O r O = - # C B s l = H O # r 4 o 2 c o S O H ( - B c n C H 2 H S 3 ),15 13 15 8 15 8 5 15 5 13 19 6 18 23 15 15 6 15 9 15 15 5 15 6 5 13 19 6 23 5 15 5 15 19 6 5 15 9 6 9 23 8 6 18 21 25 17 22 8 24 9,2,]1l2,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
448,CC(C)(Oc(=O)cc2C)SC(C)(=O)N1cccccccc[nH]c1=O1n2C1,49,0,50.0,,<eos>,eos,<bos> C C ( C ) ( O c ( = O ) c c 2 C ) S C ( C ) ( = O ) N 1 c c c c c c c c [ n H ] c 1 = O 1 n 2 C 1 <eos> <eos> <eos> r # r N n # F 5 ( F o ( l ) H C H N [ N ) S B c F = N - l c 1 o H s O o - N # H o l N ( O ) r ( # r c C ] # H B H l O r = l ) = S 5 #,15 15 5 15 6 5 19 23 5 13 19 6 23 23 9 15 6 20 15 5 15 6 5 13 19 6 18 8 23 23 23 23 23 23 23 23 21 25 17 22 23 8 13 19 8 25 9 15 8,1,n2C1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
449,CCO1c1nc1cc1ccNCC(=O)NCCCCCC1CC1,32,0,33.0,,<eos>,eos,<bos> C C O 1 c 1 n c 1 c c 1 c c N C C ( = O ) N C C C C C C 1 C C 1 <eos> <eos> O <eos> O <eos> 1 2 1 C 1 O 1 1 O 1 1 C 2 C r o [ n c - n - O 3 o = B F 3 l n H n N n = B n ] S H S H [ r F n B 4 = - c r - O # r F C 4 ( - B 5 r ) 5 O o ( s - N C B o s F ] 1 ),15 15 19 8 23 8 25 23 8 23 23 8 23 23 18 15 15 5 13 19 6 18 15 15 15 15 15 15 8 15 15 8,1,1CC1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
450,CNCC#C(NS(C(C(=O)C1C(N)C1cc(C)c1C1C1OC1C)=OOC1HO1C2N1(N(#-c1nsSHB-H[Fs4BHSC2lc]c4-lrN#ON[#csO(B1o4(=O=lslFolH(c1#H)C4]F,119,0,,,,max_length,<bos> C N C C # C ( N S ( C ( C ( = O ) C 1 C ( N ) C 1 c c ( C ) c 1 C 1 C 1 O C 1 C ) = O O C 1 H O 1 C 2 N 1 ( N ( # - c 1 n s S H B - H [ F s 4 B H S C 2 l c ] c 4 - l r N # O N [ # c s O ( B 1 o 4 ( = O = l s l F o l H ( c 1 # H ) C 4 ] F,15 18 15 15 4 15 5 18 20 5 15 5 15 5 13 19 6 15 8 15 5 18 6 15 8 23 23 5 15 6 23 8 15 8 15 8 19 15 8 15 6 13 19 19 15 8 17 19 8 15 9 18 8 5 18 5 4 7 23 8 25 28 20 17 14 7 17 21 16 28 11 14 17 20 15 9 24 23 22 23 11 7 24 27 18 4 19 18 21 4 23 28 19 5 14 8 26 11 5 13 19 13 24 28 24 16 26 24 17 5 23 8 4 17 6 15 11 22 16,F,C4]F,6,0,,0,7,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
451,COc1cc2c2c1cCC(C(CNOCc3cnc(C)(CO(C)(C)c1)C)111c1Cl2S)-l1OB[loNrnBl#FBC]rnrsBNcHNoCHn-O-#Ol#C(Fr2-l4-rHoFSO4[r5crcHr]5)-,119,0,,,,max_length,<bos> C O c 1 c c 2 c 2 c 1 c C C ( C ( C N O C c 3 c n c ( C ) ( C O ( C ) ( C ) c 1 ) C ) 1 1 1 c 1 C l 2 S ) - l 1 O B [ l o N r n B l # F B C ] r n r s B N c H N o C H n - O - # O l # C ( F r 2 - l 4 - r H o F S O 4 [ r 5 c r c H r ] 5 ) -,15 19 23 8 23 23 9 23 9 23 8 23 15 15 5 15 5 15 18 19 15 23 10 23 25 23 5 15 6 5 15 19 5 15 6 5 15 6 23 8 6 15 6 8 8 8 23 8 15 24 9 20 6 7 24 8 19 14 21 24 26 18 27 25 14 24 4 16 14 15 22 27 25 27 28 14 18 23 17 18 26 15 17 25 7 19 7 4 19 24 4 15 5 16 27 9 7 24 11 7 27 17 26 16 20 19 11 21 27 12 23 27 23 17 27 22 12 6 7,-,]5)-,0,0,3,1,4,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
452,COC(=O)C1CC(C)NCCOCNCc1ccccc2ccc2c,34,0,35.0,,<eos>,eos,<bos> C O C ( = O ) C 1 C C ( C ) N C C O C N C c 1 c c c c c 2 c c c 2 c <eos> c <eos> 1 O C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> = s S <eos> N s c l H <eos> O <eos> 1 o l o 5 B r = - S r S 1 c # S H O r H 1 c B N [ # N H S # = H l N F - r ( F o S B 1 ( C = S O s H r 5 o c ),15 19 15 5 13 19 6 15 8 15 15 5 15 6 18 15 15 19 15 18 15 23 8 23 23 23 23 23 9 23 23 23 9 23,c,cc2c,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
453,CN(Cc1ccc(C(=O)NCC)Cc1cc1c1#C1C1COCO1C1C1=OC12H21C2-Nc[N(Nn)OosOB(Fr-HOCnS1S-lH5n-NOrFoNo-FB2#r#o4oNoNc4=FoSH3c]#H5)S)S,119,0,,,,max_length,<bos> C N ( C c 1 c c c ( C ( = O ) N C C ) C c 1 c c 1 c 1 # C 1 C 1 C O C O 1 C 1 C 1 = O C 1 2 H 2 1 C 2 - N c [ N ( N n ) O o s O B ( F r - H O C n S 1 S - l H 5 n - N O r F o N o - F B 2 # r # o 4 o N o N c 4 = F o S H 3 c ] # H 5 ) S ) S,15 18 5 15 23 8 23 23 23 5 15 5 13 19 6 18 15 15 6 15 23 8 23 23 8 23 8 4 15 8 15 8 15 19 15 19 8 15 8 15 8 13 19 15 8 9 17 9 8 15 9 7 18 23 21 18 5 18 25 6 19 26 28 19 14 5 16 27 7 17 19 15 25 20 8 20 7 24 17 12 25 7 18 19 27 16 26 18 26 7 16 14 9 4 27 4 26 11 26 18 26 18 23 11 13 16 26 20 17 10 23 22 4 17 12 6 20 6 20,S,)S)S,0,0,3,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
454,CC(C)1c1cccnc(cc1ccccc1),24,0,25.0,,<eos>,eos,<bos> C C ( C ) 1 c 1 c c c n c ( c c 1 c c c c c 1 ) <eos> C 1 C N C 1 <eos> <eos> <eos> 1 = C 1 <eos> <eos> <eos> <eos> 2 ( C ) 1 2 C C 2 N r 1 n H N = s S ( n c H N 2 F C c 3 O N n ( l B # F 4 N H = r = - F O l # S r ) S c l ) r l ( [ s H N # S O ) ( H l N B s = # C 4 l ),15 15 5 15 6 8 23 8 23 23 23 25 23 5 23 23 8 23 23 23 23 23 8 6,),cc1),0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
