sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
439,C[CC(C(C)COCOCCNCc1ccc(C(F)(F)F)c1C2cc11C2OCc1OCcCc)OCcCcc11C1cCcCC1cO1CO1]O(O)C3COC(OC)C[C22H]12SO1#rlHocO[N3lNFr#Or#B,119,0,,,,max_length,<bos> C [ C C ( C ( C ) C O C O C C N C c 1 c c c ( C ( F ) ( F ) F ) c 1 C 2 c c 1 1 C 2 O C c 1 O C c C c ) O C c C c c 1 1 C 1 c C c C C 1 c O 1 C O 1 ] O ( O ) C 3 C O C ( O C ) C [ C 2 2 H ] 1 2 S O 1 # r l H o c O [ N 3 l N F r # O r # B,15 21 15 15 5 15 5 15 6 15 19 15 19 15 15 18 15 23 8 23 23 23 5 15 5 16 6 5 16 6 16 6 23 8 15 9 23 23 8 8 15 9 19 15 23 8 19 15 23 15 23 6 19 15 23 15 23 23 8 8 15 8 23 15 23 15 15 8 23 19 8 15 19 8 22 19 5 19 6 15 10 15 19 15 5 19 15 6 15 21 15 9 9 17 22 8 9 20 19 8 4 27 24 17 26 23 19 21 18 10 24 18 16 27 4 19 27 4 14,B,Or#B,0,1,1 2,2,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
440,CC(C)(C)C(=O)NC1CC[C1HC1C=C(C1C1=C1O)CCCN](C(CO(C)C(Cc[CO)(]O)CH[CC(H](O)CC(COC2)[C)(COCC21O1N]12)O1Oc1o2s)cH-cr5n)1nHS,119,0,,,,max_length,<bos> C C ( C ) ( C ) C ( = O ) N C 1 C C [ C 1 H C 1 C = C ( C 1 C 1 = C 1 O ) C C C N ] ( C ( C O ( C ) C ( C c [ C O ) ( ] O ) C H [ C C ( H ] ( O ) C C ( C O C 2 ) [ C ) ( C O C C 2 1 O 1 N ] 1 2 ) O 1 O c 1 o 2 s ) c H - c r 5 n ) 1 n H S,15 15 5 15 6 5 15 6 15 5 13 19 6 18 15 8 15 15 21 15 8 17 15 8 15 13 15 5 15 8 15 8 13 15 8 19 6 15 15 15 18 22 5 15 5 15 19 5 15 6 15 5 15 23 21 15 19 6 5 22 19 6 15 17 21 15 15 5 17 22 5 19 6 15 15 5 15 19 15 9 6 21 15 6 5 15 19 15 15 9 8 19 8 18 22 8 9 6 19 8 19 23 8 26 9 28 6 23 17 7 23 27 12 25 6 8 25 17 20,S,1nHS,0,0,5,1,4,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
441,O=C1(CC(ClCC1CCC)C1Cl)C1,24,0,25.0,,<eos>,eos,<bos> O = C 1 ( C C ( C l C C 1 C C C ) C 1 C l ) C 1 <eos> 1 C 1 <eos> 1 1 <eos> <eos> 1 1 <eos> <eos> C 1 O O ( O 1 ) C ( C ) C c 1 C c 2 C 1 C C C c C C C C C C C H C ( C O O C ( O ) [ C C C ] ) ( C ) C C [ C 2 ] N <eos> 1 2 F O 1 r S o s = s O [ n 2 o r 5 ] H C l 5 <eos>,19 13 15 8 5 15 15 5 15 24 15 15 8 15 15 15 6 15 8 15 24 6 15 8,1,l)C1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
442,CC(C)NCC(O)NOc1cccc2ccccc21,27,0,28.0,,<eos>,eos,<bos> C C ( C ) N C C ( O ) N O c 1 c c c c 2 c c c c c 2 1 <eos> <eos> 1 C 1 <eos> <eos> C <eos> <eos> <eos> <eos> C <eos> <eos> <eos> 1 C 1 <eos> c C <eos> c ( c C ) C 2 N c C c 1 O H C C C 1 c O ( C ) C C ( C O C C [ C ] ) ( O ) C 1 C 1 = O N 1 C 2 r O 1 <eos> o # s 4 s H c O # o 3 s [ H O l 3 F,15 15 5 15 6 18 15 15 5 19 6 18 19 23 8 23 23 23 23 9 23 23 23 23 23 9 8,1,cc21,0,0,,0,1,0,CC(C)NCC(O)NOc1cccc2ccccc12,True,True,1,True,,260.34,2.04,53.52,3.0,4.0,6.0,0.5494,3.0022,True,0.8269,Strong candidate,True
443,Cc1nnc2n1-c1ccc(Cl)ccCC(c1ccccc1)1N=C2,38,0,39.0,,<eos>,eos,<bos> C c 1 n n c 2 n 1 - c 1 c c c ( C l ) c c C C ( c 1 c c c c c 1 ) 1 N = C 2 <eos> <eos> 2 O C c H H c 1 C [ C 2 O c 1 c C c 2 C c 1 C 2 ( = c 1 O 2 C C C O ) ( C 1 ( C ) O H ) ( C ) C 1 C 1 O ] 2 1 C <eos> <eos> O 1 ( n - F # B r 2 c l O 3 C = B 3 c - N,15 23 8 25 25 23 9 25 8 7 23 8 23 23 23 5 15 24 6 23 23 15 15 5 23 8 23 23 23 23 23 8 6 8 18 13 15 9,2,N=C2,0,0,,0,1,0,Cc1nnc2n1C1=CC=C(Cl)C=CCC3(C=CC=CC=C13)N=C2,True,True,1,True,,322.8,3.734,43.07,0.0,3.0,0.0,0.7301,5.8707,True,0.8197,Strong candidate,True
444,C=CC(HCnc(cc2cc(F)[N(]=O)NC)ccccc1)c1cc1(F)cO=OcC21C1c1,55,0,56.0,,<eos>,eos,<bos> C = C C ( H C n c ( c c 2 c c ( F ) [ N ( ] = O ) N C ) c c c c c 1 ) c 1 c c 1 ( F ) c O = O c C 2 1 C 1 c 1 <eos> c C c C c 1 C 2 c 1 c 3 c [ C ( = O ) N C 4 C C 3 O H C ( O ) C 1 C 1 O ] 2 1 C 1 # O 1 # = s c n 1 H N H n - r 5 = F C 4 c O,15 13 15 15 5 17 15 25 23 5 23 23 9 23 23 5 16 6 21 18 5 22 13 19 6 18 15 6 23 23 23 23 23 8 6 23 8 23 23 8 5 16 6 23 19 13 19 23 15 9 8 15 8 23 8,1,C1c1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
445,COc1ccc(-c2nc(N)c(CC)=O-c3ccc(Cl)cc3Cl)n2Oc11c1,47,0,48.0,,<eos>,eos,<bos> C O c 1 c c c ( - c 2 n c ( N ) c ( C C ) = O - c 3 c c c ( C l ) c c 3 C l ) n 2 O c 1 1 c 1 <eos> 1 c C 1 c c c 1 1 <eos> c 2 c 1 C n C C 1 C c C C [ C ] C ( F ) [ C C ( C ] ( C ) C [ C C ) ] 2 1 C 1 <eos> O 1 - s C 2 l N # S H - l B 2 l H [ O l #,15 19 23 8 23 23 23 5 7 23 9 25 23 5 18 6 23 5 15 15 6 13 19 7 23 10 23 23 23 5 15 24 6 23 23 10 15 24 6 25 9 19 23 8 8 23 8,1,11c1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
446,N[C1H](C(=O)N1CCSC1)[C1H]1CC[CCH](NC(=O)c2c2ccccc(cc2c)cC1COCc)1FC1Ccc2CC11,75,0,76.0,,<eos>,eos,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C C H ] ( N C ( = O ) c 2 c 2 c c c c c ( c c 2 c ) c C 1 C O C c ) 1 F C 1 C c c 2 C C 1 1 <eos> c 2 [ C C 1 O C ( O O ) C ] C ( = O ) C O B O 1 l 4 s o F O 4 o # B 4 = N 4 # o N l 2,18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 15 17 22 5 18 15 5 13 19 6 23 9 23 9 23 23 23 23 23 5 23 23 9 23 6 23 15 8 15 19 15 23 6 8 16 15 8 15 23 23 9 15 15 8 8,1,CC11,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
447,N[C1H](C(=O)N1CCSC1)[C1H]1CC[CCH](NC(=O)c2ccccccccccc2)FC1,58,0,59.0,,<eos>,eos,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C C H ] ( N C ( = O ) c 2 c c c c c c c c c c c 2 ) F C 1 <eos> C <eos> C 1 c 2 C 1 C c c 2 C C 1 1 <eos> c 2 [ C C 1 C 1 ( F O ) C ] C ( = O ) C O C O 1 s o [ O = O o l # H o B ( H = F 2 H ),18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 15 17 22 5 18 15 5 13 19 6 23 9 23 23 23 23 23 23 23 23 23 23 23 9 6 16 15 8,1,)FC1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
448,CC1(C)S[C=CH]2[CcH](NC(=O)COc1cc)c(H)c(O)ONCCOH2(Cc=Cc[OCH]=C),62,0,63.0,,<eos>,eos,<bos> C C 1 ( C ) S [ C = C H ] 2 [ C c H ] ( N C ( = O ) C O c 1 c c ) c ( H ) c ( O ) O N C C O H 2 ( C c = C c [ O C H ] = C ) <eos> C [ C 2 H ] 1 C ( = O ) O 2 4 O C 3 C C O ( C O ) C O C O 1 O 1 C O 1 O 1 # O s o 3 r F [ H 4 - c B ] r = # B #,15 15 8 5 15 6 20 21 15 13 15 17 22 9 21 15 23 17 22 5 18 15 5 13 19 6 15 19 23 8 23 23 6 23 5 17 6 23 5 19 6 19 18 15 15 19 17 9 5 15 23 13 15 23 21 19 15 17 22 13 15 6,),]=C),0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
449,ClC1Cc1cccc(CCN)C(=O)C1C=OCC1,29,0,30.0,,<eos>,eos,<bos> C l C 1 C c 1 c c c c ( C C N ) C ( = O ) C 1 C = O C C 1 <eos> C 1 C 1 O <eos> C <eos> 1 = O O C O ( c ) ( c C 1 ) c <eos> c <eos> c <eos> c 1 O C c C O C c 1 <eos> O C C C O <eos> 1 C 1 C <eos> [ C ] C ( C ) <eos> C <eos> 1 1 2 C 1 C 2 C O 1 <eos> o [ o 5 O B S # - c S H 5 r F ] ( N,15 24 15 8 15 23 8 23 23 23 23 5 15 15 18 6 15 5 13 19 6 15 8 15 13 19 15 15 8,1,OCC1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
450,CCC(CC)(NCC(C)=O)CCC(CC=O)c11C,30,0,31.0,,<eos>,eos,<bos> C C C ( C C ) ( N C C ( C ) = O ) C C C ( C C = O ) c 1 1 C <eos> <eos> C 1 1 <eos> C 1 1 <eos> O <eos> O C C ( = O C ) C C C <eos> C ( c C [ C C C ) C ] C 2 1 = O 1 O O ( C ( = O ) C ) C C 1 ( C ) H 1 2 1 2 [ N ] 1 2 <eos> O 1 B F 3 o - O o N r o = o N c O C O 3 o,15 15 15 5 15 15 6 5 18 15 15 5 15 6 13 19 6 15 15 15 5 15 15 13 19 6 23 8 8 15,C,c11C,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
451,COc1cc2c(cC1CC)CC(=OCc1ccc(NC(=O)(O(NcCOC)cOCNCcCOC)N[cC21CO)cCnC]C1CO)COCCCC(CC)C(C)COCHC12CO1C2=O1,100,0,101.0,,<eos>,eos,<bos> C O c 1 c c 2 c ( c C 1 C C ) C C ( = O C c 1 c c c ( N C ( = O ) ( O ( N c C O C ) c O C N C c C O C ) N [ c C 2 1 C O ) c C n C ] C 1 C O ) C O C C C C ( C C ) C ( C ) C O C H C 1 2 C O 1 C 2 = O 1 <eos> N <eos> n S <eos> # o S s = r H 2 c ( B ) N,15 19 23 8 23 23 9 23 5 23 15 8 15 15 6 15 15 5 13 19 15 23 8 23 23 23 5 18 15 5 13 19 6 5 19 5 18 23 15 19 15 6 23 19 15 18 15 23 15 19 15 6 18 21 23 15 9 8 15 19 6 23 15 25 15 22 15 8 15 19 6 15 19 15 15 15 15 5 15 15 6 15 5 15 6 15 19 15 17 15 8 9 15 19 8 15 9 13 19 8,1,2=O1,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
452,CCC(=O)C(CC(O)N(C)C)(c1ccccc2)ccc11cC1C1OC=OC1cCc1cC(C)nc1cCOCOC2cc1=OCCOCC(C)[CCCH](O)C[C31]21C2OO1rlF4S41[r]n[oHr(Cc),119,0,,,,max_length,<bos> C C C ( = O ) C ( C C ( O ) N ( C ) C ) ( c 1 c c c c c 2 ) c c c 1 1 c C 1 C 1 O C = O C 1 c C c 1 c C ( C ) n c 1 c C O C O C 2 c c 1 = O C C O C C ( C ) [ C C C H ] ( O ) C [ C 3 1 ] 2 1 C 2 O O 1 r l F 4 S 4 1 [ r ] n [ o H r ( C c ),15 15 15 5 13 19 6 15 5 15 15 5 19 6 18 5 15 6 15 6 5 23 8 23 23 23 23 23 9 6 23 23 23 8 8 23 15 8 15 8 19 15 13 19 15 8 23 15 23 8 23 15 5 15 6 25 23 8 23 15 19 15 19 15 9 23 23 8 13 19 15 15 19 15 15 5 15 6 21 15 15 15 17 22 5 19 6 15 21 15 10 8 22 9 8 15 9 19 19 8 27 24 16 11 20 11 8 21 27 22 25 21 26 17 27 5 15 23 6,),(Cc),0,1,1 3,2,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
453,CCCCc1ccc(C(=O)NC(C)C)cc1,25,0,26.0,,<eos>,eos,<bos> C C C C c 1 c c c ( C ( = O ) N C ( C ) C ) c c 1 <eos> C 1 1 C C <eos> C 1 O C C 1 <eos> C O = C <eos> C 1 2 ( = C ) O N C ( = O ) [ C c c 1 C H ] 1 ( C O ) C O C C ( = O ) C O - C 1 H C 2 H 1 2 1 O [ N ] 1 2 H O 1 <eos> [ F l = r 1 n ( B c ] 1 ) <eos> r - # c,15 15 15 15 23 8 23 23 23 5 15 5 13 19 6 18 15 5 15 6 15 6 23 23 8,1,)cc1,0,0,,0,2,0,CCCCc1ccc(C(=O)NC(C)C)cc1,True,True,1,True,,219.33,3.167,29.1,1.0,1.0,5.0,0.8094,1.4835,True,0.8108,Strong candidate,True
454,CNCCN1c1c2cnc2Cc2ccccc1CCC(COC2CCC1OC1COC=OCC4C(C)C)CCcC2c31C21C1C2CHO1COCCC=[CO(C(C(CO)1O1O1N)C])O1src-rcO(oONcs2#C)1[,119,0,,,,max_length,<bos> C N C C N 1 c 1 c 2 c n c 2 C c 2 c c c c c 1 C C C ( C O C 2 C C C 1 O C 1 C O C = O C C 4 C ( C ) C ) C C c C 2 c 3 1 C 2 1 C 1 C 2 C H O 1 C O C C C = [ C O ( C ( C ( C O ) 1 O 1 O 1 N ) C ] ) O 1 s r c - r c O ( o O N c s 2 # C ) 1 [,15 18 15 15 18 8 23 8 23 9 23 25 23 9 15 23 9 23 23 23 23 23 8 15 15 15 5 15 19 15 9 15 15 15 8 19 15 8 15 19 15 13 19 15 15 11 15 5 15 6 15 6 15 15 23 15 9 23 10 8 15 9 8 15 8 15 9 15 17 19 8 15 19 15 15 15 13 21 15 19 5 15 5 15 5 15 19 6 8 19 8 19 8 18 6 15 22 6 19 8 28 27 23 7 27 23 19 5 26 19 18 23 28 9 4 15 6 8 21,[,C)1[,0,1,3 4,2,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
455,CN(C)S(=O)(=O)c1ccc(ccc1)(C(O1(c)cccc[cC)c1)Cc(N3)c(=O)OCNC(CCCc)CC1c(O)OCCH]3CC[CH](OCCC=C12O)12SO1,100,0,101.0,,<eos>,eos,<bos> C N ( C ) S ( = O ) ( = O ) c 1 c c c ( c c c 1 ) ( C ( O 1 ( c ) c c c c [ c C ) c 1 ) C c ( N 3 ) c ( = O ) O C N C ( C C C c ) C C 1 c ( O ) O C C H ] 3 C C [ C H ] ( O C C C = C 1 2 O ) 1 2 S O 1 <eos> S <eos> s F l F c s - c <eos> = # H O r S F,15 18 5 15 6 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 23 23 23 8 6 5 15 5 19 8 5 23 6 23 23 23 23 21 23 15 6 23 8 6 15 23 5 18 10 6 23 5 13 19 6 19 15 18 15 5 15 15 15 23 6 15 15 8 23 5 19 6 19 15 15 17 22 10 15 15 21 15 17 22 5 19 15 15 15 13 15 8 9 19 6 8 9 20 19 8,1,2SO1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
456,CCN(=C)CCOc1ccccnc(N1CO=csccc1CClCC2=O)=O1NOHcOCc1C(cCcN3C[Cc2C)1CcH121CCO3C]1OC3OHN(C)C1CO(CO)COCO1#so1FOoNH-oCHl#C3ls,119,0,,,,max_length,<bos> C C N ( = C ) C C O c 1 c c c c n c ( N 1 C O = c s c c c 1 C C l C C 2 = O ) = O 1 N O H c O C c 1 C ( c C c N 3 C [ C c 2 C ) 1 C c H 1 2 1 C C O 3 C ] 1 O C 3 O H N ( C ) C 1 C O ( C O ) C O C O 1 # s o 1 F O o N H - o C H l # C 3 l s,15 15 18 5 13 15 6 15 15 19 23 8 23 23 23 23 25 23 5 18 8 15 19 13 23 28 23 23 23 8 15 15 24 15 15 9 13 19 6 13 19 8 18 19 17 23 19 15 23 8 15 5 23 15 23 18 10 15 21 15 23 9 15 6 8 15 23 17 8 9 8 15 15 19 10 15 22 8 19 15 10 19 17 18 5 15 6 15 8 15 19 5 15 19 6 15 19 15 19 8 4 28 26 8 16 19 26 18 17 7 26 15 17 24 4 15 10 24 28,s,C3ls,0,0,2,1,1,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
457,Cc1ncc(NS(=O)(=O)c2ccc(N)c22)s1CNCc(OC(C1O)=O2ccc)cCcFc2ccc1C1CcCC11cO1OCOC(n1CC)CCC(COCC2C2[H]C2)O1,100,0,101.0,,<eos>,eos,<bos> C c 1 n c c ( N S ( = O ) ( = O ) c 2 c c c ( N ) c 2 2 ) s 1 C N C c ( O C ( C 1 O ) = O 2 c c c ) c C c F c 2 c c c 1 C 1 C c C C 1 1 c O 1 O C O C ( n 1 C C ) C C C ( C O C C 2 C 2 [ H ] C 2 ) O 1 <eos> F 2 # S O ( H 1 B n C B N 1 ( O F ),15 23 8 25 23 23 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 18 6 23 9 9 6 28 8 15 18 15 23 5 19 15 5 15 8 19 6 13 19 9 23 23 23 6 23 15 23 16 23 9 23 23 23 8 15 8 15 23 15 15 8 8 23 19 8 19 15 19 15 5 25 8 15 15 6 15 15 15 5 15 19 15 15 9 15 9 21 17 22 15 9 6 19 8,1,2)O1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
458,O=C([C1]HC1CC(CO)N1CCCC1c1c111C1C11CCC1=O)OC,44,0,45.0,,<eos>,eos,<bos> O = C ( [ C 1 ] H C 1 C C ( C O ) N 1 C C C C 1 c 1 c 1 1 1 C 1 C 1 1 C C C 1 = O ) O C <eos> C 1 ( C ) c 1 C c 2 C C 2 C C <eos> C <eos> C [ C ( C H O C C C O C O C ) C C C C ] C ( C ) C 1 [ C 1 2 H ] 1 2 C O 1 <eos> o c o <eos> O 1 [ = n c 3 o r H F o 1 c,19 13 15 5 21 15 8 22 17 15 8 15 15 5 15 19 6 18 8 15 15 15 15 8 23 8 23 8 8 8 15 8 15 8 8 15 15 15 8 13 19 6 19 15,C,O)OC,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
459,N[CCH](N)C(=O)N1CCCC1,21,0,22.0,,<eos>,eos,<bos> N [ C C H ] ( N ) C ( = O ) N 1 C C C C 1 <eos> C <eos> 1 C 1 C <eos> <eos> 1 C 1 <eos> 1 C C C 1 <eos> O <eos> N C ( C ) ( C ) c ( c C c C c 2 C ) C C C C 2 C C <eos> 4 ( C ) C ( C O ) O C C [ C ] C ( C C ) C [ C 1 2 H ] 1 2 S O 1 r F [ s S # o 4 c o 5 B - H 1 o B l ],18 21 15 15 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 8,1,CCC1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
460,CC(CCC1CCCCC1CNC(=O)c1ccccc11C1cC11C1C11O=O1OC(c)Occccc)cCC1cCO1C1c1CO,70,0,71.0,,<eos>,eos,<bos> C C ( C C C 1 C C C C C 1 C N C ( = O ) c 1 c c c c c 1 1 C 1 c C 1 1 C 1 C 1 1 O = O 1 O C ( c ) O c c c c c ) c C C 1 c C O 1 C 1 c 1 C O <eos> C O <eos> C ( C ) C C [ C ] C ( O ) C 1 C 1 = [ H 1 C 2 # O 1 O l r H 5 s F N s B N s 5 ] # c r l 2,15 15 5 15 15 15 8 15 15 15 15 15 8 15 18 15 5 13 19 6 23 8 23 23 23 23 23 8 8 15 8 23 15 8 8 15 8 15 8 8 19 13 19 8 19 15 5 23 6 19 23 23 23 23 23 6 23 15 15 8 23 15 19 8 15 8 23 8 15 19,O,c1CO,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
461,O=c1[nH]c(=O)[CHCH]HcC1[CH]C(CO)[cH]H[CH]2ncC3(c)CccCcC=OcBr(C1[C]2C(C(C)CC(C(OO)CCC(COC12C)[O)C])O1(r2BOn#HOFr1[HB)3)],119,0,,,,max_length,<bos> O = c 1 [ n H ] c ( = O ) [ C H C H ] H c C 1 [ C H ] C ( C O ) [ c H ] H [ C H ] 2 n c C 3 ( c ) C c c C c C = O c B r ( C 1 [ C ] 2 C ( C ( C ) C C ( C ( O O ) C C C ( C O C 1 2 C ) [ O ) C ] ) O 1 ( r 2 B O n # H O F r 1 [ H B ) 3 ) ],19 13 23 8 21 25 17 22 23 5 13 19 6 21 15 17 15 17 22 17 23 15 8 21 15 17 22 15 5 15 19 6 21 23 17 22 17 21 15 17 22 9 25 23 15 10 5 23 6 15 23 23 15 23 15 13 19 23 14 27 5 15 8 21 15 22 9 15 5 15 5 15 6 15 15 5 15 5 19 19 6 15 15 15 5 15 19 15 8 9 15 6 21 19 6 15 22 6 19 8 5 27 9 14 19 25 4 17 19 16 27 8 21 17 14 6 10 6 22,],)3)],0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
462,Cc1cc(O[c2]c(C(F)(F)F)Cn(-ccnccc(C)c(=O)cO-c1c)ccC=O)c1=Ccc3c122C1cC1[CC=O3]C1CC3(HC(O)C[CC(]2)CO)O1OnC5FsFHS-Bc5CscSF3,119,0,,,,max_length,<bos> C c 1 c c ( O [ c 2 ] c ( C ( F ) ( F ) F ) C n ( - c c n c c c ( C ) c ( = O ) c O - c 1 c ) c c C = O ) c 1 = C c c 3 c 1 2 2 C 1 c C 1 [ C C = O 3 ] C 1 C C 3 ( H C ( O ) C [ C C ( ] 2 ) C O ) O 1 O n C 5 F s F H S - B c 5 C s c S F 3,15 23 8 23 23 5 19 21 23 9 22 23 5 15 5 16 6 5 16 6 16 6 15 25 5 7 23 23 25 23 23 23 5 15 6 23 5 13 19 6 23 19 7 23 8 23 6 23 23 15 13 19 6 23 8 13 15 23 23 10 23 8 9 9 15 8 23 15 8 21 15 15 13 19 10 22 15 8 15 15 10 5 17 15 5 19 6 15 21 15 15 5 22 9 6 15 19 6 19 8 19 25 15 12 16 28 16 17 20 7 14 23 12 15 28 23 20 16 10,3,cSF3,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
463,CCCCCN(CC(=O)NSc2ccccc1)C(=O)C1CCNCO1CCN=HOCN2(cF)cCCC[C1cH]CCCcCC2(cc1O)(C)nOCO[C]C1C1HC21=[N]12=O1locol1o[CFcNsN]ro1F,119,0,,,,max_length,<bos> C C C C C N ( C C ( = O ) N S c 2 c c c c c 1 ) C ( = O ) C 1 C C N C O 1 C C N = H O C N 2 ( c F ) c C C C [ C 1 c H ] C C C c C C 2 ( c c 1 O ) ( C ) n O C O [ C ] C 1 C 1 H C 2 1 = [ N ] 1 2 = O 1 l o c o l 1 o [ C F c N s N ] r o 1 F,15 15 15 15 15 18 5 15 15 5 13 19 6 18 20 23 9 23 23 23 23 23 8 6 15 5 13 19 6 15 8 15 15 18 15 19 8 15 15 18 13 17 19 15 18 9 5 23 16 6 23 15 15 15 21 15 8 23 17 22 15 15 15 23 15 15 9 5 23 23 8 19 6 5 15 6 25 19 15 19 21 15 22 15 8 15 8 17 15 9 8 13 21 18 22 8 9 13 19 8 24 26 23 26 24 8 26 21 15 16 23 18 28 18 22 27 26 8 16,F,ro1F,0,0,2,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
464,N[C1H](C(=O)N1CCSC1)[C1H]1CC[CCH](NC(=O)cNc2ccccc(cc2c)Cc1F)Cc,62,0,63.0,,<eos>,eos,<bos> N [ C 1 H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C C H ] ( N C ( = O ) c N c 2 c c c c c ( c c 2 c ) C c 1 F ) C c <eos> 1 C C 1 <eos> c c 2 C C 1 1 c c 2 [ C C 1 O 1 ( O O ) C ] C 2 C O 1 C 2 F O 1 <eos> r 4 l F 4 = o r <eos> 4 N o 1 # c # H 4,18 21 15 8 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 15 17 22 5 18 15 5 13 19 6 23 18 23 9 23 23 23 23 23 5 23 23 9 23 6 15 23 8 16 6 15 23,c,F)Cc,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
465,CCNCCCCC(C)C(C(=O)NCOCSc1cccc1CONc1C)C1,39,0,40.0,,<eos>,eos,<bos> C C N C C C C C ( C ) C ( C ( = O ) N C O C S c 1 c c c c 1 C O N c 1 C ) C 1 <eos> <eos> O <eos> c <eos> 1 c C c 1 C 2 c C ( C O ) C C O C O C C 1 C 1 C O C C O O C ( C ) C C [ C C ] ( C ) C O C C 1 [ H 1 C 2 H O 1 o O o 4 B F o n - B 4 ] H 1 N O r l o,15 15 18 15 15 15 15 15 5 15 6 15 5 15 5 13 19 6 18 15 19 15 20 23 8 23 23 23 23 8 15 19 18 23 8 15 6 15 8,1,C)C1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
466,CN1Cc(C)n2nc(Cc3ccc(Hl)c3-cncccccc3cc1O)cCCc4c2c1Cc1OCCOcCccc1C2c1c3CHC(OO)NC4[C=OCN(C)C1=C(]2)C2NO1Ho[=#rnFHcONF4]c=-#,119,0,,,,max_length,<bos> C N 1 C c ( C ) n 2 n c ( C c 3 c c c ( H l ) c 3 - c n c c c c c c 3 c c 1 O ) c C C c 4 c 2 c 1 C c 1 O C C O c C c c c 1 C 2 c 1 c 3 C H C ( O O ) N C 4 [ C = O C N ( C ) C 1 = C ( ] 2 ) C 2 N O 1 H o [ = # r n F H c O N F 4 ] c = - #,15 18 8 15 23 5 15 6 25 9 25 23 5 15 23 10 23 23 23 5 17 24 6 23 10 7 23 25 23 23 23 23 23 23 10 23 23 8 19 6 23 15 15 23 11 23 9 23 8 15 23 8 19 15 15 19 23 15 23 23 23 8 15 9 23 8 23 10 15 17 15 5 19 19 6 18 15 11 21 15 13 19 15 18 5 15 6 15 8 13 15 5 22 9 6 15 9 18 19 8 17 26 21 13 4 27 25 16 17 23 19 18 16 11 22 23 13 7 4,#,c=-#,0,0,2 4,2,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
